model;mean_fit_time;std_fit_time;mean_score_time;std_score_time;param_alpha;param_l1_ratio;param_max_iter;split0_test_score;split1_test_score;split2_test_score;split3_test_score;split4_test_score;split5_test_score;split6_test_score;split7_test_score;split8_test_score;split9_test_score;split10_test_score;split11_test_score;split12_test_score;split13_test_score;split14_test_score;split15_test_score;split16_test_score;split17_test_score;split18_test_score;split19_test_score;split20_test_score;split21_test_score;split22_test_score;split23_test_score;split24_test_score;split25_test_score;split26_test_score;split27_test_score;split28_test_score;split29_test_score;split30_test_score;split31_test_score;split32_test_score;split33_test_score;split34_test_score;split35_test_score;split36_test_score;split37_test_score;split38_test_score;split39_test_score;split40_test_score;split41_test_score;split42_test_score;split43_test_score;split44_test_score;split45_test_score;split46_test_score;split47_test_score;split48_test_score;split49_test_score;split50_test_score;split51_test_score;split52_test_score;split53_test_score;split54_test_score;split55_test_score;split56_test_score;split57_test_score;split58_test_score;split59_test_score;split60_test_score;split61_test_score;split62_test_score;split63_test_score;split64_test_score;split65_test_score;split66_test_score;split67_test_score;split68_test_score;split69_test_score;split70_test_score;split71_test_score;split72_test_score;split73_test_score;split74_test_score;split75_test_score;split76_test_score;split77_test_score;split78_test_score;split79_test_score;split80_test_score;split81_test_score;split82_test_score;split83_test_score;split84_test_score;split85_test_score;split86_test_score;split87_test_score;split88_test_score;split89_test_score;split90_test_score;split91_test_score;split92_test_score;split93_test_score;split94_test_score;split95_test_score;split96_test_score;split97_test_score;split98_test_score;split99_test_score;mean_test_score;std_test_score;rank_test_score
alpha:0.0001_l1_ratio:0.9_max_iter:1000;0.0038363289833068847;0.0022718991230941806;0.0005971670150756836;0.0012218288940944828;0.0001;0.9;1000;-46.628736678431494;-32.67710914685082;-122.13868670123853;-572.3475817512127;-254.71522230953022;-5.920389284494472;-0.3328017308718353;-424.03836750961517;-105.43785217851031;-117.5466512374677;-97.7074735797435;-24.75162454217398;-135.25286188928573;-5.920389284494472;-117.5466512374677;-254.71522230953022;-77.01214339159004;-572.3475817512127;-18.429842832180515;-228.41093714160198;-452.69714936188734;-126.71522721582042;-110.10697095915798;-105.43785217851031;-13.229168493697513;-424.03836750961517;-0.3328017308718353;-15.128584275075989;-5.920389284494472;-228.41093714160198;-51.21162732505853;-76.94622772559642;-98.00590621196744;-5.920389284494472;-572.3475817512127;-424.03836750961517;-254.71522230953022;-13.229168493697513;-117.5466512374677;-0.3328017308718353;-72.39999219410028;-69.16042701311133;-61.12067461310754;-5.920389284494472;-424.03836750961517;-18.429842832180515;-117.5466512374677;-10.840797735263823;-0.3328017308718353;-254.71522230953022;-50.31837723307042;-110.10697095915798;-174.7069582895326;-254.71522230953022;-13.229168493697513;-572.3475817512127;-228.41093714160198;-18.429842832180515;-5.920389284494472;-15.128584275075989;-206.36182319912928;-138.40389960595698;-356.422884801685;-228.41093714160198;-18.429842832180515;-15.128584275075989;-105.43785217851031;-0.3328017308718353;-424.03836750961517;-13.229168493697513;-76.94622772559642;-389.18928876957796;-67.52384532822555;-105.43785217851031;-13.229168493697513;-254.71522230953022;-0.3328017308718353;-117.5466512374677;-228.41093714160198;-15.128584275075989;-46.10735455953433;-109.06472393835578;-159.92563653927425;-15.128584275075989;-10.840797735263823;-572.3475817512127;-13.229168493697513;-105.43785217851031;-424.03836750961517;-0.3328017308718353;-164.92432954519325;-32.67710914685082;-174.7069582895326;-13.229168493697513;-10.840797735263823;-117.5466512374677;-5.920389284494472;-105.43785217851031;-254.71522230953022;-424.03836750961517;-143.23155172647094;158.9292371458693;225
alpha:0.001_l1_ratio:0.8_max_iter:10000;0.021379079818725586;0.005489000774638731;0.00048447847366333007;7.909278534838788e-05;0.001;0.8;10000;-50.26154317416596;-123.01492010110636;-152.54178115281596;-534.5361150287338;-294.7529448007683;-0.6439321910495683;-1.5800690776262092;-211.9629412373105;-209.84041780817475;-40.07501611990482;-179.84314783354975;-1.2375530454851689;-229.92966246704793;-0.6439321910495683;-40.07501611990482;-294.7529448007683;-92.3215252391206;-534.5361150287338;-61.168973554280065;-248.01086747533037;-210.68449055954892;-147.58096634565206;-64.35344013686229;-209.84041780817475;-59.39493334566639;-211.9629412373105;-1.5800690776262092;-2.4789913247579904;-0.6439321910495683;-248.01086747533037;-104.20451299249181;-18.587242266822784;-92.16956576010908;-0.6439321910495683;-534.5361150287338;-211.9629412373105;-294.7529448007683;-59.39493334566639;-40.07501611990482;-1.5800690776262092;-144.109104449443;-119.30345220718353;-104.2014275578588;-0.6439321910495683;-211.9629412373105;-61.168973554280065;-40.07501611990482;-40.543754228035645;-1.5800690776262092;-294.7529448007683;-137.93323230737946;-64.35344013686229;-235.68635438307274;-294.7529448007683;-59.39493334566639;-534.5361150287338;-248.01086747533037;-61.168973554280065;-0.6439321910495683;-2.4789913247579904;-223.4296573619191;-152.28753385871664;-184.90288078885965;-248.01086747533037;-61.168973554280065;-2.4789913247579904;-209.84041780817475;-1.5800690776262092;-211.9629412373105;-59.39493334566639;-18.587242266822784;-546.851781635594;-72.68099788490068;-209.84041780817475;-59.39493334566639;-294.7529448007683;-1.5800690776262092;-40.07501611990482;-248.01086747533037;-2.4789913247579904;-50.29224946757586;-236.29351548537738;-201.26985577708822;-2.4789913247579904;-40.543754228035645;-534.5361150287338;-59.39493334566639;-209.84041780817475;-211.9629412373105;-1.5800690776262092;-239.76849018769758;-123.01492010110636;-235.68635438307274;-59.39493334566639;-40.543754228035645;-40.07501611990482;-0.6439321910495683;-209.84041780817475;-294.7529448007683;-211.9629412373105;-143.2665621549607;138.31329415787934;226
alpha:0.0005_l1_ratio:0.7_max_iter:1000;0.0034738469123840334;0.002269868258484236;0.0005309033393859863;0.0007110864613276591;0.0005;0.7;1000;-47.92943439042008;-45.95322269963272;-132.11171241172494;-553.4442533889303;-267.313744571536;-3.333726025235008;-0.11191432758745806;-385.326017014498;-145.82693291931673;-124.71507852022165;-120.49573161467514;-13.626389634947317;-163.1491602794404;-3.333726025235008;-124.71507852022165;-267.313744571536;-80.28925736894868;-553.4442533889303;-2.674674347308641;-236.45403992079164;-341.9984462930897;-130.56023171816938;-117.77388588238446;-145.82693291931673;-24.035638913415095;-385.326017014498;-0.11191432758745806;-9.17860450402662;-3.333726025235008;-236.45403992079164;-69.8462595646458;-49.23919103887745;-96.7748083807788;-3.333726025235008;-553.4442533889303;-385.326017014498;-267.313744571536;-24.035638913415095;-124.71507852022165;-0.11191432758745806;-83.62061685029214;-81.35078310236703;-71.31730680783794;-3.333726025235008;-385.326017014498;-2.674674347308641;-124.71507852022165;-17.11994343193237;-0.11191432758745806;-267.313744571536;-80.26252043319113;-117.77388588238446;-195.41450955597136;-267.313744571536;-24.035638913415095;-553.4442533889303;-236.45403992079164;-2.674674347308641;-3.333726025235008;-9.17860450402662;-211.12057421695147;-143.49295358213837;-317.68169420655653;-236.45403992079164;-2.674674347308641;-9.17860450402662;-145.82693291931673;-0.11191432758745806;-385.326017014498;-24.035638913415095;-49.23919103887745;-365.0255751764452;-66.05058479627805;-145.82693291931673;-24.035638913415095;-267.313744571536;-0.11191432758745806;-124.71507852022165;-236.45403992079164;-9.17860450402662;-50.697618846113286;-122.96721268825979;-165.01660453516268;-9.17860450402662;-17.11994343193237;-553.4442533889303;-24.035638913415095;-145.82693291931673;-385.326017014498;-0.11191432758745806;-118.07906220848301;-45.95322269963272;-195.41450955597136;-24.035638913415095;-17.11994343193237;-124.71507852022165;-3.333726025235008;-145.82693291931673;-267.313744571536;-385.326017014498;-143.31768528817557;149.65322558689883;227
alpha:0.0001_l1_ratio:0.5_max_iter:10000;0.026384167671203614;0.0026607145952050808;0.0005320978164672852;0.000269387188198748;0.0001;0.5;10000;-48.862475725774445;-69.87269028977589;-141.78520825233645;-589.3706471538904;-275.7380904279016;-0.9972588564392331;-0.16400557430613413;-289.67117733276365;-186.61846480899194;-123.64434100484314;-143.98320852363858;-3.1753214559848213;-205.87445476123057;-0.9972588564392331;-123.64434100484314;-275.7380904279016;-74.97551778517183;-589.3706471538904;-5.196463939014534;-239.67803493526773;-248.81965991154388;-132.06152116781857;-120.08905741770464;-186.61846480899194;-39.45471460018982;-289.67117733276365;-0.16400557430613413;-1.7383248840912249;-0.9972588564392331;-239.67803493526773;-90.9062384207611;-17.61110411604786;-95.14407394463079;-0.9972588564392331;-589.3706471538904;-289.67117733276365;-275.7380904279016;-39.45471460018982;-123.64434100484314;-0.16400557430613413;-102.26993697269748;-99.15412324744055;-88.65091743137617;-0.9972588564392331;-289.67117733276365;-5.196463939014534;-123.64434100484314;-22.86666203856545;-0.16400557430613413;-275.7380904279016;-116.92753636720866;-120.08905741770464;-203.21200364859342;-275.7380904279016;-39.45471460018982;-589.3706471538904;-239.67803493526773;-5.196463939014534;-0.9972588564392331;-1.7383248840912249;-248.8950766796592;-144.3538244604184;-247.82638283781034;-239.67803493526773;-5.196463939014534;-1.7383248840912249;-186.61846480899194;-0.16400557430613413;-289.67117733276365;-39.45471460018982;-17.61110411604786;-350.61408453175306;-55.520512120861085;-186.61846480899194;-39.45471460018982;-275.7380904279016;-0.16400557430613413;-123.64434100484314;-239.67803493526773;-1.7383248840912249;-52.28542257047113;-160.24236593437664;-171.12279974485995;-1.7383248840912249;-22.86666203856545;-589.3706471538904;-39.45471460018982;-186.61846480899194;-289.67117733276365;-0.16400557430613413;-147.89959461072723;-69.87269028977589;-203.21200364859342;-39.45471460018982;-22.86666203856545;-123.64434100484314;-0.9972588564392331;-186.61846480899194;-275.7380904279016;-289.67117733276365;-143.3999440756501;144.97796756929577;228
alpha:0.0001_l1_ratio:0.4_max_iter:10000;0.027281703948974608;0.005144178717942896;0.0005416727066040039;0.0001963080316025963;0.0001;0.4;10000;-49.502776548440494;-73.60631031617592;-140.89511567164507;-607.3337170256565;-274.4369697357795;-0.7809071018811609;-0.3511491336172489;-274.40228024409964;-186.59817129945665;-124.5700875700078;-144.3435436550365;-2.1248205851941226;-215.2310736894035;-0.7809071018811609;-124.5700875700078;-274.4369697357795;-72.31172504000064;-607.3337170256565;-8.03769517710403;-237.43092027289714;-246.91789186601025;-131.30985490083305;-120.06946627859602;-186.59817129945665;-40.80310603536503;-274.40228024409964;-0.3511491336172489;-0.9076562721062311;-0.7809071018811609;-237.43092027289714;-91.30133985839416;-14.168699663010981;-94.02979831595016;-0.7809071018811609;-607.3337170256565;-274.40228024409964;-274.4369697357795;-40.80310603536503;-124.5700875700078;-0.3511491336172489;-104.80026699656702;-100.81834777908053;-92.23894543431837;-0.7809071018811609;-274.40228024409964;-8.03769517710403;-124.5700875700078;-22.799243626067142;-0.3511491336172489;-274.4369697357795;-117.02667493086152;-120.06946627859602;-202.72040110684333;-274.4369697357795;-40.80310603536503;-607.3337170256565;-237.43092027289714;-8.03769517710403;-0.7809071018811609;-0.9076562721062311;-261.28000074574214;-142.80178139302475;-234.60142794050492;-237.43092027289714;-8.03769517710403;-0.9076562721062311;-186.59817129945665;-0.3511491336172489;-274.40228024409964;-40.80310603536503;-14.168699663010981;-348.6902666472498;-54.80348615302564;-186.59817129945665;-40.80310603536503;-274.4369697357795;-0.3511491336172489;-124.5700875700078;-237.43092027289714;-0.9076562721062311;-52.390469545218195;-167.2046500122457;-170.6806400670528;-0.9076562721062311;-22.799243626067142;-607.3337170256565;-40.80310603536503;-186.59817129945665;-274.40228024409964;-0.3511491336172489;-161.35498569965037;-73.60631031617592;-202.72040110684333;-40.80310603536503;-22.799243626067142;-124.5700875700078;-0.7809071018811609;-186.59817129945665;-274.4369697357795;-274.40228024409964;-143.49130056616605;146.51964492551838;229
alpha:0.001_l1_ratio:0.8_max_iter:100000;0.025447778701782227;0.007663508081180914;0.0004943275451660157;6.43419837326059e-05;0.001;0.8;100000;-50.36527951108721;-124.32825391208874;-144.50954382514107;-539.0399372687245;-294.7529448007683;-0.7886540250623957;-1.444272445199842;-211.92515260736602;-209.84041780817475;-40.14232947630808;-179.84314783354975;-1.3562093087997211;-229.92966246704793;-0.7886540250623957;-40.14232947630808;-294.7529448007683;-92.24623269506057;-539.0399372687245;-61.743032073474865;-248.44295168542905;-216.05625580565206;-147.58096634565206;-63.18142538351058;-209.84041780817475;-59.39493334566639;-211.92515260736602;-1.444272445199842;-2.7006358824653725;-0.7886540250623957;-248.44295168542905;-104.20451299249181;-18.81689311455814;-91.71017938526168;-0.7886540250623957;-539.0399372687245;-211.92515260736602;-294.7529448007683;-59.39493334566639;-40.14232947630808;-1.444272445199842;-143.93115486513278;-119.30345220718353;-105.84918638251503;-0.7886540250623957;-211.92515260736602;-61.743032073474865;-40.14232947630808;-39.58374932661503;-1.444272445199842;-294.7529448007683;-137.93323230737946;-63.18142538351058;-235.45548794943562;-294.7529448007683;-59.39493334566639;-539.0399372687245;-248.44295168542905;-61.743032073474865;-0.7886540250623957;-2.7006358824653725;-223.56096126642143;-152.30264434272402;-184.77866427760242;-248.44295168542905;-61.743032073474865;-2.7006358824653725;-209.84041780817475;-1.444272445199842;-211.92515260736602;-59.39493334566639;-18.81689311455814;-556.3533463050562;-72.68099788490068;-209.84041780817475;-59.39493334566639;-294.7529448007683;-1.444272445199842;-40.14232947630808;-248.44295168542905;-2.7006358824653725;-47.162138317161144;-232.61653485643504;-201.26985577708822;-2.7006358824653725;-39.58374932661503;-539.0399372687245;-59.39493334566639;-209.84041780817475;-211.92515260736602;-1.444272445199842;-238.8277710548864;-124.32825391208874;-235.45548794943562;-59.39493334566639;-39.58374932661503;-40.14232947630808;-0.7886540250623957;-209.84041780817475;-294.7529448007683;-211.92515260736602;-143.52615235465592;139.25230860165223;230
alpha:0.0005_l1_ratio:0.8_max_iter:100000;0.04183405876159668;0.015444063349492153;0.0005057835578918457;0.00013225193168892643;0.0005;0.8;100000;-50.17243679943705;-123.99919702319139;-155.39554613564445;-541.3803879664359;-292.22038424082507;-0.6966456350079693;-1.6139214158616386;-209.76178804662362;-208.78084466674028;-38.158372539579474;-180.4011042022969;-1.4093039006899402;-232.21662922144702;-0.6966456350079693;-38.158372539579474;-292.22038424082507;-92.95792739294238;-541.3803879664359;-62.254967795335865;-249.91219096572829;-216.6795921785742;-145.5373576226788;-65.00544158003318;-208.78084466674028;-59.94781476884515;-209.76178804662362;-1.6139214158616386;-2.8284035956215745;-0.6966456350079693;-249.91219096572829;-103.28594515763263;-18.99736164603646;-92.8962058132325;-0.6966456350079693;-541.3803879664359;-209.76178804662362;-292.22038424082507;-59.94781476884515;-38.158372539579474;-1.6139214158616386;-146.5426337160628;-118.69214653377078;-102.83433942661102;-0.6966456350079693;-209.76178804662362;-62.254967795335865;-38.158372539579474;-39.96571924635516;-1.6139214158616386;-292.22038424082507;-134.88166805886124;-65.00544158003318;-238.41663377235938;-292.22038424082507;-59.94781476884515;-541.3803879664359;-249.91219096572829;-62.254967795335865;-0.6966456350079693;-2.8284035956215745;-226.2770384342368;-152.9084117658135;-183.640918263901;-249.91219096572829;-62.254967795335865;-2.8284035956215745;-208.78084466674028;-1.6139214158616386;-209.76178804662362;-59.94781476884515;-18.99736164603646;-557.5630772629672;-70.12863340148019;-208.78084466674028;-59.94781476884515;-292.22038424082507;-1.6139214158616386;-38.158372539579474;-249.91219096572829;-2.8284035956215745;-47.93635156230976;-240.29001136048646;-199.594526418573;-2.8284035956215745;-39.96571924635516;-541.3803879664359;-59.94781476884515;-208.78084466674028;-209.76178804662362;-1.6139214158616386;-241.19211321319693;-123.99919702319139;-238.41663377235938;-59.94781476884515;-39.96571924635516;-38.158372539579474;-0.6966456350079693;-208.78084466674028;-292.22038424082507;-209.76178804662362;-143.57112309433487;139.54598705958423;231
alpha:0.0001_l1_ratio:0.6_max_iter:10000;0.025652971267700195;0.001918671832840873;0.0005033278465270996;7.829650089436811e-05;0.0001;0.6;10000;-48.33068261843496;-65.34275635161923;-142.4456683076232;-572.0410597327138;-277.2409324362715;-1.272170940169285;-0.04497481652085565;-308.5085462746026;-186.40729889743184;-122.32988565405094;-143.1684565312758;-4.743384504426581;-195.41694069000454;-1.272170940169285;-122.32988565405094;-277.2409324362715;-78.12531428569271;-572.0410597327138;-2.596310049644556;-242.09070045009884;-256.1463636610568;-132.93148577561772;-120.15147863346469;-186.40729889743184;-37.801739680969774;-308.5085462746026;-0.04497481652085565;-2.9801300346010624;-1.272170940169285;-242.09070045009884;-90.48603605522524;-22.41743880981725;-96.56332169144318;-1.272170940169285;-572.0410597327138;-308.5085462746026;-277.2409324362715;-37.801739680969774;-122.32988565405094;-0.04497481652085565;-99.77494466939262;-96.93102053262469;-85.23159813565412;-1.272170940169285;-308.5085462746026;-2.596310049644556;-122.32988565405094;-22.79246504768907;-0.04497481652085565;-277.2409324362715;-115.40377664277585;-120.15147863346469;-204.52351792885895;-277.2409324362715;-37.801739680969774;-572.0410597327138;-242.09070045009884;-2.596310049644556;-1.272170940169285;-2.9801300346010624;-235.93656073645508;-145.78363476353013;-262.76363210084554;-242.09070045009884;-2.596310049644556;-2.9801300346010624;-186.40729889743184;-0.04497481652085565;-308.5085462746026;-37.801739680969774;-22.41743880981725;-355.2458621461107;-56.419333920195;-186.40729889743184;-37.801739680969774;-277.2409324362715;-0.04497481652085565;-122.32988565405094;-242.09070045009884;-2.9801300346010624;-52.110966023553075;-153.22004147691695;-171.77448820036307;-2.9801300346010624;-22.79246504768907;-572.0410597327138;-37.801739680969774;-186.40729889743184;-308.5085462746026;-0.04497481652085565;-134.54544728169657;-65.34275635161923;-204.52351792885895;-37.801739680969774;-22.79246504768907;-122.32988565405094;-1.272170940169285;-186.40729889743184;-277.2409324362715;-308.5085462746026;-143.6919308697578;144.15423585355762;232
alpha:0.0005_l1_ratio:0.2_max_iter:100000;0.02618272542953491;0.009241408130911137;0.0005163121223449707;0.0001818241931163279;0.0005;0.2;100000;-57.89137923452884;-68.09821050139061;-119.01672972576068;-699.5413016814462;-271.3660051405455;-0.04187680596395394;-3.9510751270805926;-217.20590820785037;-193.26796685867305;-71.67070867347752;-149.18653438339794;-1.301004544048167;-251.4971331168723;-0.04187680596395394;-71.67070867347752;-271.3660051405455;-66.23035059634907;-699.5413016814462;-28.481338052632015;-215.60357879015083;-316.0276029473736;-130.82637599429344;-73.08252584915445;-193.26796685867305;-51.616458992964446;-217.20590820785037;-3.9510751270805926;-2.0252220852115763;-0.04187680596395394;-215.60357879015083;-100.59430748177635;-8.534185857255203;-85.72579740688327;-0.04187680596395394;-699.5413016814462;-217.20590820785037;-271.3660051405455;-51.616458992964446;-71.67070867347752;-3.9510751270805926;-126.3919546735479;-103.90118042076892;-143.29559870847993;-0.04187680596395394;-217.20590820785037;-28.481338052632015;-71.67070867347752;-18.784319619665613;-3.9510751270805926;-271.3660051405455;-117.297690809194;-73.08252584915445;-211.01926501025685;-271.3660051405455;-51.616458992964446;-699.5413016814462;-215.60357879015083;-28.481338052632015;-0.04187680596395394;-2.0252220852115763;-320.08875131973394;-135.2982918904371;-156.12040577249817;-215.60357879015083;-28.481338052632015;-2.0252220852115763;-193.26796685867305;-3.9510751270805926;-217.20590820785037;-51.616458992964446;-8.534185857255203;-416.3074733352868;-52.48469424054514;-193.26796685867305;-51.616458992964446;-271.3660051405455;-3.9510751270805926;-71.67070867347752;-215.60357879015083;-2.0252220852115763;-38.08539600413358;-206.57801663015107;-179.5823090872899;-2.0252220852115763;-18.784319619665613;-699.5413016814462;-51.616458992964446;-193.26796685867305;-217.20590820785037;-3.9510751270805926;-226.31570719755968;-68.09821050139061;-211.01926501025685;-51.616458992964446;-18.784319619665613;-71.67070867347752;-0.04187680596395394;-193.26796685867305;-271.3660051405455;-217.20590820785037;-143.76543206924333;161.15200905088767;233
alpha:0.00025_l1_ratio:0_max_iter:100000;0.24016500234603883;0.017687509818682893;0.0005082988739013672;7.949395955050183e-05;0.00025;0;100000;-58.163716271579226;-64.03326066237435;-118.65586614571203;-724.2166003075401;-268.95989600402567;-0.015579279386389902;-4.200515223284139;-212.9571832962148;-189.62320261902445;-72.25073964665896;-144.97070619138552;-1.3699687596150598;-250.56867284620017;-0.015579279386389902;-72.25073964665896;-268.95989600402567;-63.58380234083471;-724.2166003075401;-27.4190411922194;-211.67892914814007;-329.00426773617005;-129.9601998793149;-74.1936091464192;-189.62320261902445;-50.33548530685975;-212.9571832962148;-4.200515223284139;-2.061363423100116;-0.015579279386389902;-211.67892914814007;-98.14000552527118;-8.041901075843635;-85.53655635280259;-0.015579279386389902;-724.2166003075401;-212.9571832962148;-268.95989600402567;-50.33548530685975;-72.25073964665896;-4.200515223284139;-125.13955917416374;-101.99416227408354;-143.00034107658644;-0.015579279386389902;-212.9571832962148;-27.4190411922194;-72.25073964665896;-17.732304903473732;-4.200515223284139;-268.95989600402567;-110.80662054348298;-74.1936091464192;-206.29542268016127;-268.95989600402567;-50.33548530685975;-724.2166003075401;-211.67892914814007;-27.4190411922194;-0.015579279386389902;-2.061363423100116;-331.83833396063176;-133.40382497215793;-154.76036767023592;-211.67892914814007;-27.4190411922194;-2.061363423100116;-189.62320261902445;-4.200515223284139;-212.9571832962148;-50.33548530685975;-8.041901075843635;-417.64251521013597;-51.438441376938286;-189.62320261902445;-50.33548530685975;-268.95989600402567;-4.200515223284139;-72.25073964665896;-211.67892914814007;-2.061363423100116;-37.68251857856806;-202.36272108380422;-177.02698397695147;-2.061363423100116;-17.732304903473732;-724.2166003075401;-50.33548530685975;-189.62320261902445;-212.9571832962148;-4.200515223284139;-225.5737723134918;-64.03326066237435;-206.29542268016127;-50.33548530685975;-17.732304903473732;-72.25073964665896;-0.015579279386389902;-189.62320261902445;-268.95989600402567;-212.9571832962148;-143.7693412262541;165.4210752866804;234
alpha:0.0001_l1_ratio:0.3_max_iter:10000;0.02652681589126587;0.004205238534222507;0.0005192279815673829;0.00012970619325687713;0.0001;0.3;10000;-50.181698312141776;-76.56433214106498;-139.79940837584027;-625.3553393823499;-273.30645758859765;-0.5939905651815512;-0.5984309854860453;-262.0525618129867;-186.08497446358913;-125.1130425816571;-144.2934972162283;-1.4395996980800376;-223.11149655695544;-0.5939905651815512;-125.1130425816571;-273.30645758859765;-70.09125201163471;-625.3553393823499;-10.81634512497025;-235.26077472073922;-248.9533713190235;-130.72324959300977;-119.8216051840957;-186.08497446358913;-41.88082371193847;-262.0525618129867;-0.5984309854860453;-0.3913213502918494;-0.5939905651815512;-235.26077472073922;-91.6789039314384;-11.733356462910448;-93.13401520143682;-0.5939905651815512;-625.3553393823499;-262.0525618129867;-273.30645758859765;-41.88082371193847;-125.1130425816571;-0.5984309854860453;-107.10728666277103;-102.16452248053331;-95.90904566554926;-0.5939905651815512;-262.0525618129867;-10.81634512497025;-125.1130425816571;-22.62597537125895;-0.5984309854860453;-273.30645758859765;-116.23885835427092;-119.8216051840957;-202.31355312458018;-273.30645758859765;-41.88082371193847;-625.3553393823499;-235.26077472073922;-10.81634512497025;-0.5939905651815512;-0.3913213502918494;-272.9462962233593;-141.30478767095585;-223.0194271966801;-235.26077472073922;-10.81634512497025;-0.3913213502918494;-186.08497446358913;-0.5984309854860453;-262.0525618129867;-41.88082371193847;-11.733356462910448;-348.92342046003245;-54.25221327053939;-186.08497446358913;-41.88082371193847;-273.30645758859765;-0.5984309854860453;-125.1130425816571;-235.26077472073922;-0.3913213502918494;-52.140975507059665;-173.7952404532957;-170.42895449008722;-0.3913213502918494;-22.62597537125895;-625.3553393823499;-41.88082371193847;-186.08497446358913;-262.0525618129867;-0.5984309854860453;-173.798866984674;-76.56433214106498;-202.31355312458018;-41.88082371193847;-22.62597537125895;-125.1130425816571;-0.5939905651815512;-186.08497446358913;-273.30645758859765;-262.0525618129867;-143.78696520262272;148.53119728040446;235
alpha:0.0005_l1_ratio:0.2_max_iter:10000;0.02348151206970215;0.007754420186682387;0.0005233573913574218;0.00018114703888906492;0.0005;0.2;10000;-57.88472946154124;-67.0896661990227;-119.01672972576068;-702.6777284089245;-271.3660051405455;-0.04171880618626461;-4.164055213489389;-216.89715304318537;-193.26796685867305;-67.3985502268458;-149.18653438339794;-1.3819677208262118;-251.4971331168723;-0.04171880618626461;-67.3985502268458;-271.3660051405455;-66.23035059634907;-702.6777284089245;-28.486913913346267;-215.60357879015083;-321.04395205146307;-130.82637599429344;-69.79881367266309;-193.26796685867305;-51.616458992964446;-216.89715304318537;-4.164055213489389;-2.0711832039339244;-0.04171880618626461;-215.60357879015083;-100.59430748177635;-8.541634618128153;-85.72579740688327;-0.04171880618626461;-702.6777284089245;-216.89715304318537;-271.3660051405455;-51.616458992964446;-67.3985502268458;-4.164055213489389;-126.81901021012942;-103.90118042076892;-145.3548648430641;-0.04171880618626461;-216.89715304318537;-28.486913913346267;-67.3985502268458;-18.712404082593967;-4.164055213489389;-271.3660051405455;-117.297690809194;-69.79881367266309;-214.6746153517785;-271.3660051405455;-51.616458992964446;-702.6777284089245;-215.60357879015083;-28.486913913346267;-0.04171880618626461;-2.0711832039339244;-321.9068765871593;-135.28187170717766;-155.93890433700818;-215.60357879015083;-28.486913913346267;-2.0711832039339244;-193.26796685867305;-4.164055213489389;-216.89715304318537;-51.616458992964446;-8.541634618128153;-423.25172034525076;-52.482927771008605;-193.26796685867305;-51.616458992964446;-271.3660051405455;-4.164055213489389;-67.3985502268458;-215.60357879015083;-2.0711832039339244;-37.06325132591178;-206.57801663015107;-179.68750005707386;-2.0711832039339244;-18.712404082593967;-702.6777284089245;-51.616458992964446;-193.26796685867305;-216.89715304318537;-4.164055213489389;-227.52810026745635;-67.0896661990227;-214.6746153517785;-51.616458992964446;-18.712404082593967;-67.3985502268458;-0.04171880618626461;-193.26796685867305;-271.3660051405455;-216.89715304318537;-143.81133413737626;162.06222168614892;236
alpha:0.0005_l1_ratio:0.8_max_iter:10000;0.0226997447013855;0.0019479757833509598;0.0005173468589782714;0.00020389028045593604;0.0005;0.8;10000;-50.04562166397716;-106.2961069371577;-164.17645800546117;-516.9052196234992;-292.22038424082507;-0.13164257641998045;-0.7164926023271881;-231.6651489179294;-208.78084466674028;-62.3581055096406;-180.4011042022969;-0.21401650075138598;-232.21662922144702;-0.13164257641998045;-62.3581055096406;-292.22038424082507;-93.70598129395746;-516.9052196234992;-44.432700006811515;-260.7828684988754;-190.98086244606978;-143.4982837455803;-81.48808467954555;-208.78084466674028;-60.079372795630206;-231.6651489179294;-0.7164926023271881;-0.3731607581585099;-0.13164257641998045;-260.7828684988754;-103.28594515763263;-14.162341106774676;-97.97699054101415;-0.13164257641998045;-516.9052196234992;-231.6651489179294;-292.22038424082507;-60.079372795630206;-62.3581055096406;-0.7164926023271881;-145.83176011850583;-118.69214653377078;-95.59381997303244;-0.13164257641998045;-231.6651489179294;-44.432700006811515;-62.3581055096406;-38.70060766193237;-0.7164926023271881;-292.22038424082507;-134.88166805886124;-81.48808467954555;-243.98136122851759;-292.22038424082507;-60.079372795630206;-516.9052196234992;-260.7828684988754;-44.432700006811515;-0.13164257641998045;-0.3731607581585099;-223.2347165131676;-153.39269387174963;-199.59051549099252;-260.7828684988754;-44.432700006811515;-0.3731607581585099;-208.78084466674028;-0.7164926023271881;-231.6651489179294;-60.079372795630206;-14.162341106774676;-468.62454197323535;-69.23465853648966;-208.78084466674028;-60.079372795630206;-292.22038424082507;-0.7164926023271881;-62.3581055096406;-260.7828684988754;-0.3731607581585099;-52.34104242779476;-239.91442122195832;-196.16623634908444;-0.3731607581585099;-38.70060766193237;-516.9052196234992;-60.079372795630206;-208.78084466674028;-231.6651489179294;-0.7164926023271881;-231.14045099532274;-106.2961069371577;-243.98136122851759;-60.079372795630206;-38.70060766193237;-62.3581055096406;-0.13164257641998045;-208.78084466674028;-292.22038424082507;-231.6651489179294;-143.81660209152062;134.66624815131635;237
