model;mean_fit_time;std_fit_time;mean_score_time;std_score_time;param_alpha;param_max_iter;split0_test_score;split1_test_score;split2_test_score;split3_test_score;split4_test_score;split5_test_score;split6_test_score;split7_test_score;split8_test_score;split9_test_score;split10_test_score;split11_test_score;split12_test_score;split13_test_score;split14_test_score;split15_test_score;split16_test_score;split17_test_score;split18_test_score;split19_test_score;split20_test_score;split21_test_score;split22_test_score;split23_test_score;split24_test_score;split25_test_score;split26_test_score;split27_test_score;split28_test_score;split29_test_score;split30_test_score;split31_test_score;split32_test_score;split33_test_score;split34_test_score;split35_test_score;split36_test_score;split37_test_score;split38_test_score;split39_test_score;split40_test_score;split41_test_score;split42_test_score;split43_test_score;split44_test_score;split45_test_score;split46_test_score;split47_test_score;split48_test_score;split49_test_score;split50_test_score;split51_test_score;split52_test_score;split53_test_score;split54_test_score;split55_test_score;split56_test_score;split57_test_score;split58_test_score;split59_test_score;split60_test_score;split61_test_score;split62_test_score;split63_test_score;split64_test_score;split65_test_score;split66_test_score;split67_test_score;split68_test_score;split69_test_score;split70_test_score;split71_test_score;split72_test_score;split73_test_score;split74_test_score;split75_test_score;split76_test_score;split77_test_score;split78_test_score;split79_test_score;split80_test_score;split81_test_score;split82_test_score;split83_test_score;split84_test_score;split85_test_score;split86_test_score;split87_test_score;split88_test_score;split89_test_score;split90_test_score;split91_test_score;split92_test_score;split93_test_score;split94_test_score;split95_test_score;split96_test_score;split97_test_score;split98_test_score;split99_test_score;mean_test_score;std_test_score;rank_test_score
alpha:0.00025_max_iter:1000;0.0005402994155883789;3.9640161280470485e-05;0.00025680303573608396;2.1048347672832878e-05;0.00025;1000;-0.006655947443988408;-0.014564165474610634;-0.01883836394139697;-0.015471579589188595;-0.01521673796364314;-0.010461993642375331;-0.011793203043198752;-0.021690610111075807;-0.020208591665901082;-0.020883843225054405;-0.01547649866399068;-0.0174412185022059;-0.014387740881918241;-0.0108231074693217;-0.011815546650356215;-0.017009051441878472;-0.00985515187046753;-0.009287001290598106;-0.022835150542080362;-0.02504123047271096;-0.011168189413691748;-0.010774459125938015;-0.018659585574438045;-0.019772536735265186;-0.013761317465201796;-0.006595732370036867;-0.014389771200768942;-0.02312881234142863;-0.01288151132153582;-0.016164397139402962;-0.02035310012779169;-0.012222829926298398;-0.005169508539715544;-0.01661860849607887;-0.01620639237658336;-0.024536363340977047;-0.013126923973395137;-0.013465553795263598;-0.013682266942360194;-0.01847428054544784;-0.01494068129775454;-0.010181900269228153;-0.012734900437567379;-0.015644364727479276;-0.049950835056467836;-0.005973770844410788;-0.010800450743221524;-0.015480939052286842;-0.009453695485256007;-0.01843453162319336;-0.008781623983284303;-0.01951907449092975;-0.01615907509465601;-0.01104926106687821;-0.013674179616697944;-0.016360100331522326;-0.02670891547435978;-0.006512539288184985;-0.012739260524168598;-0.018282112397575944;-0.019915160351272693;-0.014974619978210953;-0.015719744087572183;-0.017545869038583864;-0.013237873562386615;-0.02912506684622461;-0.013037842846616193;-0.016383012053239922;-0.006146643168921732;-0.007719021942731447;-0.022551757541667314;-0.010927748211834192;-0.01515776739365189;-0.028784404867618785;-0.013906043886138772;-0.007179752831155314;-0.02068025895367396;-0.014961002503536925;-0.00857797398332025;-0.009521842301286887;-0.00928605240321217;-0.01041638911312528;-0.018483878541626916;-0.008516152525802524;-0.010200108958639502;-0.02474580813715972;-0.02928659825632268;-0.010685044888222464;-0.012079186208676589;-0.022227118223089194;-0.016120611027730353;-0.019571435692032554;-0.007998927708544058;-0.019962101888862317;-0.014933087403136666;-0.008696591943590438;-0.0108049155114291;-0.0057011106840257906;-0.017178606981986932;-0.02622039300946283;-0.015334586118990275;0.0065637758370052654;9
alpha:0.00025_max_iter:100;0.0005826830863952636;8.718997345957313e-05;0.00027116060256958006;4.449107959783538e-05;0.00025;100;-0.006655947443988408;-0.014564165474610634;-0.01883836394139697;-0.015471579589188595;-0.01521673796364314;-0.010461993642375331;-0.011793203043198752;-0.021690610111075807;-0.020208591665901082;-0.020883843225054405;-0.01547649866399068;-0.0174412185022059;-0.014387740881918241;-0.0108231074693217;-0.011815546650356215;-0.017009051441878472;-0.00985515187046753;-0.009287001290598106;-0.022835150542080362;-0.02504123047271096;-0.011168189413691748;-0.010774459125938015;-0.018659585574438045;-0.019772536735265186;-0.013761317465201796;-0.006595732370036867;-0.014389771200768942;-0.02312881234142863;-0.01288151132153582;-0.016164397139402962;-0.02035310012779169;-0.012222829926298398;-0.005169508539715544;-0.01661860849607887;-0.01620639237658336;-0.024536363340977047;-0.013126923973395137;-0.013465553795263598;-0.013682266942360194;-0.01847428054544784;-0.01494068129775454;-0.010181900269228153;-0.012734900437567379;-0.015644364727479276;-0.049950835056467836;-0.005973770844410788;-0.010800450743221524;-0.015480939052286842;-0.009453695485256007;-0.01843453162319336;-0.008781623983284303;-0.01951907449092975;-0.01615907509465601;-0.01104926106687821;-0.013674179616697944;-0.016360100331522326;-0.02670891547435978;-0.006512539288184985;-0.012739260524168598;-0.018282112397575944;-0.019915160351272693;-0.014974619978210953;-0.015719744087572183;-0.017545869038583864;-0.013237873562386615;-0.02912506684622461;-0.013037842846616193;-0.016383012053239922;-0.006146643168921732;-0.007719021942731447;-0.022551757541667314;-0.010927748211834192;-0.01515776739365189;-0.028784404867618785;-0.013906043886138772;-0.007179752831155314;-0.02068025895367396;-0.014961002503536925;-0.00857797398332025;-0.009521842301286887;-0.00928605240321217;-0.01041638911312528;-0.018483878541626916;-0.008516152525802524;-0.010200108958639502;-0.02474580813715972;-0.02928659825632268;-0.010685044888222464;-0.012079186208676589;-0.022227118223089194;-0.016120611027730353;-0.019571435692032554;-0.007998927708544058;-0.019962101888862317;-0.014933087403136666;-0.008696591943590438;-0.0108049155114291;-0.0057011106840257906;-0.017178606981986932;-0.02622039300946283;-0.015334586118990275;0.0065637758370052654;9
alpha:0.0005_max_iter:100000;0.000541067123413086;4.457119122469772e-05;0.00025350332260131836;2.18878346617785e-05;0.0005;100000;-0.006575399008796568;-0.014331030790322432;-0.01938512580253754;-0.015416175685077492;-0.015099313972073411;-0.010698528792804115;-0.012168822098499616;-0.02196165756630706;-0.020377399639553376;-0.020530818080758222;-0.01483260498265252;-0.017701978686026087;-0.01427857913815383;-0.01063283022787479;-0.012102175848626434;-0.017272934153284212;-0.009764926601239381;-0.009298155678744436;-0.02348321702972921;-0.025541763727912246;-0.011089994119774424;-0.010766291079252732;-0.01865108280939909;-0.02024747645956002;-0.013510039296644233;-0.0066574886796334064;-0.014822026401444427;-0.02330733239192646;-0.01297891045892769;-0.016397835403439278;-0.02048367246422142;-0.012285588758954113;-0.004657946840085625;-0.01710700481745006;-0.015849803449223286;-0.025032164334248427;-0.013139474857011025;-0.01335925681826471;-0.013729707730128006;-0.01893868173147817;-0.01465358723146599;-0.010384163901642896;-0.012502164846087536;-0.015893059348244126;-0.050969505505468804;-0.005585955182233913;-0.010398995800268965;-0.015619113869283415;-0.009634483869774895;-0.0181807491800913;-0.008750400733510843;-0.019591211711053932;-0.015979941826922136;-0.011317131275917278;-0.013396662598926351;-0.01633869813888916;-0.027353391235743586;-0.006633032438794463;-0.012567178746335544;-0.01886057030075099;-0.020366269017597558;-0.014967199127935855;-0.015510524178487445;-0.017285970798196815;-0.013669668087788833;-0.029098774411518535;-0.013048258515195359;-0.016759419708171613;-0.006071046440600897;-0.007952782109945109;-0.02272838628823722;-0.011405218777822823;-0.01549089289770011;-0.02884876866264836;-0.013656760529932551;-0.007151203743572779;-0.02122396262561376;-0.014909442168526897;-0.008451908868583964;-0.009441597126336392;-0.009414156988022821;-0.010298528126356269;-0.01803857282165235;-0.008508167568422072;-0.009893489148425765;-0.024997940312211368;-0.02993805668106001;-0.010879075594521854;-0.012291451808571973;-0.022855242692766765;-0.01638226188707664;-0.020087137546913863;-0.007846642451107807;-0.0200800150712724;-0.015323323665940032;-0.008303632879051946;-0.01092333797704711;-0.005623240508981403;-0.017053502830426753;-0.02643037616282273;-0.015422814209605104;0.006723061068922836;13
alpha:0.0005_max_iter:10000;0.0005559873580932617;5.326088536788547e-05;0.00025623083114624024;2.606283239949539e-05;0.0005;10000;-0.006575399008796568;-0.014331030790322432;-0.01938512580253754;-0.015416175685077492;-0.015099313972073411;-0.010698528792804115;-0.012168822098499616;-0.02196165756630706;-0.020377399639553376;-0.020530818080758222;-0.01483260498265252;-0.017701978686026087;-0.01427857913815383;-0.01063283022787479;-0.012102175848626434;-0.017272934153284212;-0.009764926601239381;-0.009298155678744436;-0.02348321702972921;-0.025541763727912246;-0.011089994119774424;-0.010766291079252732;-0.01865108280939909;-0.02024747645956002;-0.013510039296644233;-0.0066574886796334064;-0.014822026401444427;-0.02330733239192646;-0.01297891045892769;-0.016397835403439278;-0.02048367246422142;-0.012285588758954113;-0.004657946840085625;-0.01710700481745006;-0.015849803449223286;-0.025032164334248427;-0.013139474857011025;-0.01335925681826471;-0.013729707730128006;-0.01893868173147817;-0.01465358723146599;-0.010384163901642896;-0.012502164846087536;-0.015893059348244126;-0.050969505505468804;-0.005585955182233913;-0.010398995800268965;-0.015619113869283415;-0.009634483869774895;-0.0181807491800913;-0.008750400733510843;-0.019591211711053932;-0.015979941826922136;-0.011317131275917278;-0.013396662598926351;-0.01633869813888916;-0.027353391235743586;-0.006633032438794463;-0.012567178746335544;-0.01886057030075099;-0.020366269017597558;-0.014967199127935855;-0.015510524178487445;-0.017285970798196815;-0.013669668087788833;-0.029098774411518535;-0.013048258515195359;-0.016759419708171613;-0.006071046440600897;-0.007952782109945109;-0.02272838628823722;-0.011405218777822823;-0.01549089289770011;-0.02884876866264836;-0.013656760529932551;-0.007151203743572779;-0.02122396262561376;-0.014909442168526897;-0.008451908868583964;-0.009441597126336392;-0.009414156988022821;-0.010298528126356269;-0.01803857282165235;-0.008508167568422072;-0.009893489148425765;-0.024997940312211368;-0.02993805668106001;-0.010879075594521854;-0.012291451808571973;-0.022855242692766765;-0.01638226188707664;-0.020087137546913863;-0.007846642451107807;-0.0200800150712724;-0.015323323665940032;-0.008303632879051946;-0.01092333797704711;-0.005623240508981403;-0.017053502830426753;-0.02643037616282273;-0.015422814209605104;0.006723061068922836;13
alpha:0.0005_max_iter:1000;0.0005389142036437988;3.554890020802132e-05;0.00025086164474487306;1.6722839408815697e-05;0.0005;1000;-0.006575399008796568;-0.014331030790322432;-0.01938512580253754;-0.015416175685077492;-0.015099313972073411;-0.010698528792804115;-0.012168822098499616;-0.02196165756630706;-0.020377399639553376;-0.020530818080758222;-0.01483260498265252;-0.017701978686026087;-0.01427857913815383;-0.01063283022787479;-0.012102175848626434;-0.017272934153284212;-0.009764926601239381;-0.009298155678744436;-0.02348321702972921;-0.025541763727912246;-0.011089994119774424;-0.010766291079252732;-0.01865108280939909;-0.02024747645956002;-0.013510039296644233;-0.0066574886796334064;-0.014822026401444427;-0.02330733239192646;-0.01297891045892769;-0.016397835403439278;-0.02048367246422142;-0.012285588758954113;-0.004657946840085625;-0.01710700481745006;-0.015849803449223286;-0.025032164334248427;-0.013139474857011025;-0.01335925681826471;-0.013729707730128006;-0.01893868173147817;-0.01465358723146599;-0.010384163901642896;-0.012502164846087536;-0.015893059348244126;-0.050969505505468804;-0.005585955182233913;-0.010398995800268965;-0.015619113869283415;-0.009634483869774895;-0.0181807491800913;-0.008750400733510843;-0.019591211711053932;-0.015979941826922136;-0.011317131275917278;-0.013396662598926351;-0.01633869813888916;-0.027353391235743586;-0.006633032438794463;-0.012567178746335544;-0.01886057030075099;-0.020366269017597558;-0.014967199127935855;-0.015510524178487445;-0.017285970798196815;-0.013669668087788833;-0.029098774411518535;-0.013048258515195359;-0.016759419708171613;-0.006071046440600897;-0.007952782109945109;-0.02272838628823722;-0.011405218777822823;-0.01549089289770011;-0.02884876866264836;-0.013656760529932551;-0.007151203743572779;-0.02122396262561376;-0.014909442168526897;-0.008451908868583964;-0.009441597126336392;-0.009414156988022821;-0.010298528126356269;-0.01803857282165235;-0.008508167568422072;-0.009893489148425765;-0.024997940312211368;-0.02993805668106001;-0.010879075594521854;-0.012291451808571973;-0.022855242692766765;-0.01638226188707664;-0.020087137546913863;-0.007846642451107807;-0.0200800150712724;-0.015323323665940032;-0.008303632879051946;-0.01092333797704711;-0.005623240508981403;-0.017053502830426753;-0.02643037616282273;-0.015422814209605104;0.006723061068922836;13
alpha:0.0005_max_iter:100;0.0005431127548217773;4.116659738085215e-05;0.0002536797523498535;1.7867321040121967e-05;0.0005;100;-0.006575399008796568;-0.014331030790322432;-0.01938512580253754;-0.015416175685077492;-0.015099313972073411;-0.010698528792804115;-0.012168822098499616;-0.02196165756630706;-0.020377399639553376;-0.020530818080758222;-0.01483260498265252;-0.017701978686026087;-0.01427857913815383;-0.01063283022787479;-0.012102175848626434;-0.017272934153284212;-0.009764926601239381;-0.009298155678744436;-0.02348321702972921;-0.025541763727912246;-0.011089994119774424;-0.010766291079252732;-0.01865108280939909;-0.02024747645956002;-0.013510039296644233;-0.0066574886796334064;-0.014822026401444427;-0.02330733239192646;-0.01297891045892769;-0.016397835403439278;-0.02048367246422142;-0.012285588758954113;-0.004657946840085625;-0.01710700481745006;-0.015849803449223286;-0.025032164334248427;-0.013139474857011025;-0.01335925681826471;-0.013729707730128006;-0.01893868173147817;-0.01465358723146599;-0.010384163901642896;-0.012502164846087536;-0.015893059348244126;-0.050969505505468804;-0.005585955182233913;-0.010398995800268965;-0.015619113869283415;-0.009634483869774895;-0.0181807491800913;-0.008750400733510843;-0.019591211711053932;-0.015979941826922136;-0.011317131275917278;-0.013396662598926351;-0.01633869813888916;-0.027353391235743586;-0.006633032438794463;-0.012567178746335544;-0.01886057030075099;-0.020366269017597558;-0.014967199127935855;-0.015510524178487445;-0.017285970798196815;-0.013669668087788833;-0.029098774411518535;-0.013048258515195359;-0.016759419708171613;-0.006071046440600897;-0.007952782109945109;-0.02272838628823722;-0.011405218777822823;-0.01549089289770011;-0.02884876866264836;-0.013656760529932551;-0.007151203743572779;-0.02122396262561376;-0.014909442168526897;-0.008451908868583964;-0.009441597126336392;-0.009414156988022821;-0.010298528126356269;-0.01803857282165235;-0.008508167568422072;-0.009893489148425765;-0.024997940312211368;-0.02993805668106001;-0.010879075594521854;-0.012291451808571973;-0.022855242692766765;-0.01638226188707664;-0.020087137546913863;-0.007846642451107807;-0.0200800150712724;-0.015323323665940032;-0.008303632879051946;-0.01092333797704711;-0.005623240508981403;-0.017053502830426753;-0.02643037616282273;-0.015422814209605104;0.006723061068922836;13
alpha:0.001_max_iter:100000;0.000552830696105957;4.964797280536259e-05;0.0002545809745788574;2.3028082636829522e-05;0.001;100000;-0.006524747435462215;-0.014283415760934457;-0.01989495525240798;-0.015384792451222864;-0.01493371894823752;-0.010911336420047092;-0.012457107800435917;-0.02204352747574472;-0.020593091448438548;-0.020306885367554102;-0.014374997700196878;-0.01804442145547043;-0.014113337428920403;-0.010216022612249834;-0.012430978270366303;-0.017644702540583628;-0.009712418889554127;-0.009238575704385462;-0.02408397088728944;-0.02591758347890908;-0.010886941184014074;-0.010713040412672264;-0.0186031099632588;-0.020725894428939007;-0.013476380395623688;-0.006735975405362859;-0.015377718305193428;-0.02327329147546834;-0.01310020933007608;-0.01664519169928719;-0.020677815574628385;-0.012258624862149965;-0.004217069139766382;-0.01755637765400406;-0.015755150287873856;-0.025448808918723722;-0.013262436266590304;-0.013149412516798284;-0.013827890040023372;-0.019366942686734848;-0.01457438166071754;-0.01048801353950446;-0.01247581003667459;-0.015970055213547298;-0.052040584339415684;-0.005133974184470159;-0.010246630729756248;-0.015792101165947592;-0.009724731532758452;-0.017759684983748258;-0.008673617519363321;-0.019796388872001854;-0.016088476715237873;-0.011504563245876523;-0.013046631579793869;-0.01620448413552152;-0.027930293649019815;-0.006800516282767714;-0.01229689613748419;-0.019459300478211962;-0.020787324049322;-0.015039926933354346;-0.014949991924771486;-0.01709894024974822;-0.01413619840418641;-0.029346884019729232;-0.012893357645749393;-0.017213685905803574;-0.005777525850328054;-0.008236025006184061;-0.02279156180707927;-0.011748260665159;-0.015730948560347277;-0.029133036167169002;-0.013402440063756968;-0.007144569110328668;-0.021886056072602574;-0.014772443218977822;-0.008296670232485082;-0.009546631469925543;-0.009689866185896371;-0.010282049070576602;-0.017523410076361958;-0.008374697184902502;-0.009578631807616688;-0.025231830816289866;-0.030597717816711573;-0.011032924980271353;-0.012556148725724655;-0.02343706857009751;-0.016516063442552218;-0.0205887538050132;-0.007849655813703766;-0.02011744885513756;-0.015742929875604644;-0.008017603826785841;-0.011049372855257606;-0.005674770890354191;-0.017082016732280013;-0.02646285761951464;-0.0155151430018508;0.0068912487005569805;17
alpha:0.001_max_iter:10000;0.000546116828918457;4.8161900614777655e-05;0.0002561807632446289;2.852870332524758e-05;0.001;10000;-0.006524747435462215;-0.014283415760934457;-0.01989495525240798;-0.015384792451222864;-0.01493371894823752;-0.010911336420047092;-0.012457107800435917;-0.02204352747574472;-0.020593091448438548;-0.020306885367554102;-0.014374997700196878;-0.01804442145547043;-0.014113337428920403;-0.010216022612249834;-0.012430978270366303;-0.017644702540583628;-0.009712418889554127;-0.009238575704385462;-0.02408397088728944;-0.02591758347890908;-0.010886941184014074;-0.010713040412672264;-0.0186031099632588;-0.020725894428939007;-0.013476380395623688;-0.006735975405362859;-0.015377718305193428;-0.02327329147546834;-0.01310020933007608;-0.01664519169928719;-0.020677815574628385;-0.012258624862149965;-0.004217069139766382;-0.01755637765400406;-0.015755150287873856;-0.025448808918723722;-0.013262436266590304;-0.013149412516798284;-0.013827890040023372;-0.019366942686734848;-0.01457438166071754;-0.01048801353950446;-0.01247581003667459;-0.015970055213547298;-0.052040584339415684;-0.005133974184470159;-0.010246630729756248;-0.015792101165947592;-0.009724731532758452;-0.017759684983748258;-0.008673617519363321;-0.019796388872001854;-0.016088476715237873;-0.011504563245876523;-0.013046631579793869;-0.01620448413552152;-0.027930293649019815;-0.006800516282767714;-0.01229689613748419;-0.019459300478211962;-0.020787324049322;-0.015039926933354346;-0.014949991924771486;-0.01709894024974822;-0.01413619840418641;-0.029346884019729232;-0.012893357645749393;-0.017213685905803574;-0.005777525850328054;-0.008236025006184061;-0.02279156180707927;-0.011748260665159;-0.015730948560347277;-0.029133036167169002;-0.013402440063756968;-0.007144569110328668;-0.021886056072602574;-0.014772443218977822;-0.008296670232485082;-0.009546631469925543;-0.009689866185896371;-0.010282049070576602;-0.017523410076361958;-0.008374697184902502;-0.009578631807616688;-0.025231830816289866;-0.030597717816711573;-0.011032924980271353;-0.012556148725724655;-0.02343706857009751;-0.016516063442552218;-0.0205887538050132;-0.007849655813703766;-0.02011744885513756;-0.015742929875604644;-0.008017603826785841;-0.011049372855257606;-0.005674770890354191;-0.017082016732280013;-0.02646285761951464;-0.0155151430018508;0.0068912487005569805;17
alpha:0.001_max_iter:1000;0.0005522656440734863;5.72344609354786e-05;0.00025674343109130857;1.3881941781412443e-05;0.001;1000;-0.006524747435462215;-0.014283415760934457;-0.01989495525240798;-0.015384792451222864;-0.01493371894823752;-0.010911336420047092;-0.012457107800435917;-0.02204352747574472;-0.020593091448438548;-0.020306885367554102;-0.014374997700196878;-0.01804442145547043;-0.014113337428920403;-0.010216022612249834;-0.012430978270366303;-0.017644702540583628;-0.009712418889554127;-0.009238575704385462;-0.02408397088728944;-0.02591758347890908;-0.010886941184014074;-0.010713040412672264;-0.0186031099632588;-0.020725894428939007;-0.013476380395623688;-0.006735975405362859;-0.015377718305193428;-0.02327329147546834;-0.01310020933007608;-0.01664519169928719;-0.020677815574628385;-0.012258624862149965;-0.004217069139766382;-0.01755637765400406;-0.015755150287873856;-0.025448808918723722;-0.013262436266590304;-0.013149412516798284;-0.013827890040023372;-0.019366942686734848;-0.01457438166071754;-0.01048801353950446;-0.01247581003667459;-0.015970055213547298;-0.052040584339415684;-0.005133974184470159;-0.010246630729756248;-0.015792101165947592;-0.009724731532758452;-0.017759684983748258;-0.008673617519363321;-0.019796388872001854;-0.016088476715237873;-0.011504563245876523;-0.013046631579793869;-0.01620448413552152;-0.027930293649019815;-0.006800516282767714;-0.01229689613748419;-0.019459300478211962;-0.020787324049322;-0.015039926933354346;-0.014949991924771486;-0.01709894024974822;-0.01413619840418641;-0.029346884019729232;-0.012893357645749393;-0.017213685905803574;-0.005777525850328054;-0.008236025006184061;-0.02279156180707927;-0.011748260665159;-0.015730948560347277;-0.029133036167169002;-0.013402440063756968;-0.007144569110328668;-0.021886056072602574;-0.014772443218977822;-0.008296670232485082;-0.009546631469925543;-0.009689866185896371;-0.010282049070576602;-0.017523410076361958;-0.008374697184902502;-0.009578631807616688;-0.025231830816289866;-0.030597717816711573;-0.011032924980271353;-0.012556148725724655;-0.02343706857009751;-0.016516063442552218;-0.0205887538050132;-0.007849655813703766;-0.02011744885513756;-0.015742929875604644;-0.008017603826785841;-0.011049372855257606;-0.005674770890354191;-0.017082016732280013;-0.02646285761951464;-0.0155151430018508;0.0068912487005569805;17
alpha:0.001_max_iter:100;0.0005457544326782226;5.418493072239862e-05;0.0002526068687438965;1.7054229286644243e-05;0.001;100;-0.006524747435462215;-0.014283415760934457;-0.01989495525240798;-0.015384792451222864;-0.01493371894823752;-0.010911336420047092;-0.012457107800435917;-0.02204352747574472;-0.020593091448438548;-0.020306885367554102;-0.014374997700196878;-0.01804442145547043;-0.014113337428920403;-0.010216022612249834;-0.012430978270366303;-0.017644702540583628;-0.009712418889554127;-0.009238575704385462;-0.02408397088728944;-0.02591758347890908;-0.010886941184014074;-0.010713040412672264;-0.0186031099632588;-0.020725894428939007;-0.013476380395623688;-0.006735975405362859;-0.015377718305193428;-0.02327329147546834;-0.01310020933007608;-0.01664519169928719;-0.020677815574628385;-0.012258624862149965;-0.004217069139766382;-0.01755637765400406;-0.015755150287873856;-0.025448808918723722;-0.013262436266590304;-0.013149412516798284;-0.013827890040023372;-0.019366942686734848;-0.01457438166071754;-0.01048801353950446;-0.01247581003667459;-0.015970055213547298;-0.052040584339415684;-0.005133974184470159;-0.010246630729756248;-0.015792101165947592;-0.009724731532758452;-0.017759684983748258;-0.008673617519363321;-0.019796388872001854;-0.016088476715237873;-0.011504563245876523;-0.013046631579793869;-0.01620448413552152;-0.027930293649019815;-0.006800516282767714;-0.01229689613748419;-0.019459300478211962;-0.020787324049322;-0.015039926933354346;-0.014949991924771486;-0.01709894024974822;-0.01413619840418641;-0.029346884019729232;-0.012893357645749393;-0.017213685905803574;-0.005777525850328054;-0.008236025006184061;-0.02279156180707927;-0.011748260665159;-0.015730948560347277;-0.029133036167169002;-0.013402440063756968;-0.007144569110328668;-0.021886056072602574;-0.014772443218977822;-0.008296670232485082;-0.009546631469925543;-0.009689866185896371;-0.010282049070576602;-0.017523410076361958;-0.008374697184902502;-0.009578631807616688;-0.025231830816289866;-0.030597717816711573;-0.011032924980271353;-0.012556148725724655;-0.02343706857009751;-0.016516063442552218;-0.0205887538050132;-0.007849655813703766;-0.02011744885513756;-0.015742929875604644;-0.008017603826785841;-0.011049372855257606;-0.005674770890354191;-0.017082016732280013;-0.02646285761951464;-0.0155151430018508;0.0068912487005569805;17
alpha:0.01_max_iter:100000;0.0005808782577514649;9.390388539651862e-05;0.0002653241157531738;3.629439342096439e-05;0.01;100000;-0.006873566394058998;-0.016006018898600604;-0.02255513993093104;-0.015481762727657911;-0.013849682337851976;-0.011656926435811558;-0.013639992366703005;-0.021948187181246026;-0.0217892165768588;-0.020341131036696134;-0.014385510272774571;-0.020145272084599545;-0.013519790483370604;-0.007925117294180049;-0.013948010303399885;-0.01963351107238989;-0.009622281849497075;-0.009829649985283987;-0.02669562980966557;-0.027086690799771395;-0.010385888534903603;-0.010744993504589696;-0.018707877475616;-0.0230804684080964;-0.014910195339923925;-0.007123219184033219;-0.01802343527753848;-0.02180819640190504;-0.013798484275712928;-0.01877296106745179;-0.022045793746736247;-0.01268119131400612;-0.003561705143401992;-0.019759284984605614;-0.016468543245208644;-0.026539993713463234;-0.014456902522328124;-0.012502688172073706;-0.01471454301203551;-0.02089276779956791;-0.015319900536107925;-0.01037092837413635;-0.013688078735822505;-0.016708385865036857;-0.056712039864855124;-0.00444769663712985;-0.010422282028434817;-0.017091976454211753;-0.010473508492369032;-0.014992505816740179;-0.008610936859147844;-0.022088633062493646;-0.018193911196320613;-0.01213826765617942;-0.012124989880300299;-0.01582165647753536;-0.029719446352015736;-0.008214564628114592;-0.011379112841461245;-0.021315611614793697;-0.022372176502067315;-0.01638154916593275;-0.011605962280468176;-0.017991447514169905;-0.0166379114006194;-0.03159329847325994;-0.012120998511475004;-0.019104667816637604;-0.004174675487649763;-0.009802227216530022;-0.022733663078498324;-0.012343578722770532;-0.016479964299989405;-0.03198106325855834;-0.013318558440176013;-0.0077976443152195105;-0.025239536684409702;-0.01434396781272943;-0.007890413216593107;-0.011082569523375947;-0.012427934621628814;-0.010193742815446837;-0.015360973061416226;-0.00790164943984494;-0.008868626047709452;-0.02605980876799938;-0.03405732389790221;-0.010985675421214026;-0.014053017747414626;-0.02550782129421425;-0.016707740199032237;-0.02280734994681075;-0.009789473898184183;-0.02092438861151567;-0.017419440771478514;-0.00803881561580983;-0.011590369639606843;-0.006044375614006302;-0.017677176951269854;-0.026615018173366378;-0.01625773250594755;0.007609372324616302;21
alpha:0.01_max_iter:10000;0.0007239580154418945;0.00014291390551029952;0.0003435683250427246;7.99774578456491e-05;0.01;10000;-0.006873566394058998;-0.016006018898600604;-0.02255513993093104;-0.015481762727657911;-0.013849682337851976;-0.011656926435811558;-0.013639992366703005;-0.021948187181246026;-0.0217892165768588;-0.020341131036696134;-0.014385510272774571;-0.020145272084599545;-0.013519790483370604;-0.007925117294180049;-0.013948010303399885;-0.01963351107238989;-0.009622281849497075;-0.009829649985283987;-0.02669562980966557;-0.027086690799771395;-0.010385888534903603;-0.010744993504589696;-0.018707877475616;-0.0230804684080964;-0.014910195339923925;-0.007123219184033219;-0.01802343527753848;-0.02180819640190504;-0.013798484275712928;-0.01877296106745179;-0.022045793746736247;-0.01268119131400612;-0.003561705143401992;-0.019759284984605614;-0.016468543245208644;-0.026539993713463234;-0.014456902522328124;-0.012502688172073706;-0.01471454301203551;-0.02089276779956791;-0.015319900536107925;-0.01037092837413635;-0.013688078735822505;-0.016708385865036857;-0.056712039864855124;-0.00444769663712985;-0.010422282028434817;-0.017091976454211753;-0.010473508492369032;-0.014992505816740179;-0.008610936859147844;-0.022088633062493646;-0.018193911196320613;-0.01213826765617942;-0.012124989880300299;-0.01582165647753536;-0.029719446352015736;-0.008214564628114592;-0.011379112841461245;-0.021315611614793697;-0.022372176502067315;-0.01638154916593275;-0.011605962280468176;-0.017991447514169905;-0.0166379114006194;-0.03159329847325994;-0.012120998511475004;-0.019104667816637604;-0.004174675487649763;-0.009802227216530022;-0.022733663078498324;-0.012343578722770532;-0.016479964299989405;-0.03198106325855834;-0.013318558440176013;-0.0077976443152195105;-0.025239536684409702;-0.01434396781272943;-0.007890413216593107;-0.011082569523375947;-0.012427934621628814;-0.010193742815446837;-0.015360973061416226;-0.00790164943984494;-0.008868626047709452;-0.02605980876799938;-0.03405732389790221;-0.010985675421214026;-0.014053017747414626;-0.02550782129421425;-0.016707740199032237;-0.02280734994681075;-0.009789473898184183;-0.02092438861151567;-0.017419440771478514;-0.00803881561580983;-0.011590369639606843;-0.006044375614006302;-0.017677176951269854;-0.026615018173366378;-0.01625773250594755;0.007609372324616302;21
