model;mean_fit_time;std_fit_time;mean_score_time;std_score_time;param_alpha;param_l1_ratio;param_max_iter;split0_test_score;split1_test_score;split2_test_score;split3_test_score;split4_test_score;split5_test_score;split6_test_score;split7_test_score;split8_test_score;split9_test_score;split10_test_score;split11_test_score;split12_test_score;split13_test_score;split14_test_score;split15_test_score;split16_test_score;split17_test_score;split18_test_score;split19_test_score;split20_test_score;split21_test_score;split22_test_score;split23_test_score;split24_test_score;split25_test_score;split26_test_score;split27_test_score;split28_test_score;split29_test_score;split30_test_score;split31_test_score;split32_test_score;split33_test_score;split34_test_score;split35_test_score;split36_test_score;split37_test_score;split38_test_score;split39_test_score;split40_test_score;split41_test_score;split42_test_score;split43_test_score;split44_test_score;split45_test_score;split46_test_score;split47_test_score;split48_test_score;split49_test_score;split50_test_score;split51_test_score;split52_test_score;split53_test_score;split54_test_score;split55_test_score;split56_test_score;split57_test_score;split58_test_score;split59_test_score;split60_test_score;split61_test_score;split62_test_score;split63_test_score;split64_test_score;split65_test_score;split66_test_score;split67_test_score;split68_test_score;split69_test_score;split70_test_score;split71_test_score;split72_test_score;split73_test_score;split74_test_score;split75_test_score;split76_test_score;split77_test_score;split78_test_score;split79_test_score;split80_test_score;split81_test_score;split82_test_score;split83_test_score;split84_test_score;split85_test_score;split86_test_score;split87_test_score;split88_test_score;split89_test_score;split90_test_score;split91_test_score;split92_test_score;split93_test_score;split94_test_score;split95_test_score;split96_test_score;split97_test_score;split98_test_score;split99_test_score;mean_test_score;std_test_score;rank_test_score
alpha:5e-05_l1_ratio:0.2_max_iter:1000;0.002699587345123291;0.0007199649446184321;0.0004715418815612793;0.00018154439118858948;5e-05;0.2;1000;-0.039746796342080205;-0.00699486514017916;-0.015521201029778947;-0.04672475855477798;-0.023443336140041782;-0.03362332098774772;-0.01845107006730386;-0.024485537281347853;-0.0008546713723325215;-0.026226121384120015;-0.02898093252556005;-0.04306485206125826;-0.009816557062336626;-0.00982859245720349;-0.003229940911371481;-0.035442317378748776;-0.00042300932242700286;-0.01017907640809712;-0.013372474378998205;-0.015461886459961924;-0.013814519677333102;-0.013658697579782123;-0.014637050763630276;-0.043125549939679514;-0.002020146194522376;-0.018734338167483666;-0.009223171271387056;-0.037554788733344474;-0.003600130183038102;-0.036386389949718226;-0.02707103552250345;-0.006126149256359963;-0.012017658024986137;-0.04569645174944461;-0.011617080490082152;-0.03819950003873726;-0.008882794500627495;-0.022464337406895327;-0.018812860627668907;-0.026620085722107226;-0.011811804858117813;-0.046025072487088904;-0.029893105413048432;-0.022691279538976917;-0.016683272779098975;-0.009195386857471587;-0.008049540363080407;-0.008918196008226178;-0.008951643725841457;-0.04245167526946869;-0.023741383417572974;-0.04049054137935946;-0.05058964398385495;-0.009441431294005364;-0.005352780130423961;-0.005409617652060509;-0.005714288377626907;-0.0036515491688956063;-0.042416763204990555;-0.019907088762764823;-0.013707899159003285;-0.05008195687541736;-0.005835179387053608;-0.02127340182095977;-0.005802612482780953;-0.024239617627156304;-0.031249061821028445;-0.013546921702795056;-0.0023281512155249127;-0.030105770913162428;-0.054513652309634265;-0.015199465192877001;-0.0050665508013228375;-0.00817145940405438;-0.019913106667653353;-0.007748968304633358;-0.07497116845132305;-0.009531733706722077;-0.0027038391050973006;-0.017259893793682708;-0.029347224976132846;-0.005458090639913799;-0.002302107354841798;-0.03890001193671198;-0.019276211581389674;-0.00922068546574517;-0.0064612458204832595;-0.01366893015534334;-0.02875600817347621;-0.009017543146622628;-0.09990049459748296;-0.003319321403119975;-0.02981998883677912;-0.01142286602331719;-0.011455381360688863;-0.003839504937438284;-0.0029561717899699805;-0.01553477377534033;-0.026300503885645008;-0.04747722851374297;-0.02055204822853047;0.016996272856072442;228
alpha:0.00025_l1_ratio:0.1_max_iter:10000;0.014762673377990723;0.005144137114003505;0.0004816007614135742;0.00011214835388146829;0.00025;0.1;10000;-0.039818061965739004;-0.0063925457412997875;-0.016152388603018934;-0.04610489131914299;-0.0285191803180668;-0.03280309282774691;-0.021806557376621512;-0.023243737802901485;-0.0010912147368736275;-0.027603658250511028;-0.030991318144778388;-0.03827770966936523;-0.009771702497207137;-0.011132184479416477;-0.0031377628320306016;-0.0353379007792011;-0.0006068326347500394;-0.010263375039495917;-0.016368045718272675;-0.0135709962501148;-0.01632009723610176;-0.014378827216654115;-0.015320307896116582;-0.038426702447267085;-0.0019308259903120931;-0.01809255725364039;-0.011960663834343058;-0.03504399055216597;-0.00413988443963828;-0.047141142055457434;-0.02876115189123933;-0.005895221507595927;-0.013911631268746153;-0.04728694404310069;-0.015260857917870331;-0.03409442028387914;-0.009621086687640562;-0.022536669733837583;-0.015287323426452218;-0.02872035642670534;-0.014235638002166527;-0.04289639274207243;-0.030933272136562204;-0.02185934837126439;-0.01635978415366889;-0.01130010109604262;-0.007309741021150409;-0.011575844950742908;-0.010331665395471298;-0.037870789419466526;-0.02393107958658635;-0.03910668822902566;-0.04693749334685279;-0.012149604096790745;-0.005682379401797351;-0.005612076030253999;-0.005793524909541012;-0.003838679853813448;-0.0410066504280569;-0.021390501723984216;-0.013120097036966014;-0.045930286503400974;-0.006066758806484361;-0.02069299396394757;-0.006034793758596349;-0.024762146812635052;-0.03174867688695988;-0.014851039022724303;-0.0021986215275189755;-0.03182489203627092;-0.05585652682672539;-0.015372796036647615;-0.005591982220300725;-0.008252742952938976;-0.020100490586875738;-0.009720604824418711;-0.0632942296152843;-0.00952735482020699;-0.0028984136938116274;-0.017817980726529046;-0.03594241845028729;-0.004331813818425922;-0.0025062523420659403;-0.035997757578322846;-0.019163591481047338;-0.010936962966608864;-0.007133683139499826;-0.01585311203690429;-0.0276912955555171;-0.008148345192380101;-0.0855900457091059;-0.004034150915905797;-0.029073408727124772;-0.01179575453439694;-0.011831420565431128;-0.0038934600501549384;-0.0031341270709775416;-0.015555054901860226;-0.027416928098209937;-0.04306850553023714;-0.020560065913143362;0.015569996831565014;229
alpha:0.0001_l1_ratio:1_max_iter:100000;0.012883517742156982;0.01239876706378335;0.0004931616783142089;0.0003441648940841575;0.0001;1;100000;-0.04084867741238761;-0.007163790978438549;-0.014903052215859976;-0.04427802802532224;-0.025858585029960867;-0.03196386535008003;-0.02073854994581326;-0.024182610245065225;-0.0009792091712615923;-0.028331135012534786;-0.02862605573468823;-0.040805921158607095;-0.008750581051618222;-0.010313275947090495;-0.0035777030175311955;-0.034744074760404746;-0.0007315338443595917;-0.010263345188930503;-0.015754581052466982;-0.013774696766006655;-0.01836957521689685;-0.015109696058177802;-0.014521757282316326;-0.04062837853725552;-0.0017443191435981681;-0.018146382974285453;-0.012467459826214132;-0.034347443817277244;-0.003456553994410404;-0.05480978877440602;-0.027895675227233654;-0.00485648933602694;-0.0131947529135574;-0.04857376003908572;-0.015825402307944592;-0.036576546397621944;-0.009199468121264633;-0.02051142875900758;-0.01569086425666991;-0.026259818207767696;-0.014659942923736497;-0.043666991619114394;-0.029212649046918546;-0.02034873260317721;-0.016236941982731692;-0.010719503890107236;-0.006524254029880207;-0.012730557286409651;-0.010075833410801887;-0.039400217323442975;-0.023880875711668404;-0.038429726743295096;-0.04786777412340374;-0.010199608946730268;-0.004748039962641126;-0.0062355694449459575;-0.004934661413772829;-0.0035536045675141994;-0.04009282980267292;-0.023048918962051645;-0.013429796832260848;-0.04688450224629743;-0.0050461805848074975;-0.020649533145650396;-0.005755019782469152;-0.02492324417631182;-0.031001928300176368;-0.013649538446717227;-0.0019052070526798454;-0.030991339938574152;-0.058703424867122454;-0.01534123630636734;-0.005496932399873362;-0.007919773989678478;-0.019859710610718683;-0.009337243043221751;-0.06317860538562654;-0.009538304578806075;-0.0028318952110728476;-0.018415162515936796;-0.04262199916827637;-0.004832838785299156;-0.002208078274772605;-0.036318019034390185;-0.017175071933287014;-0.011112437020274224;-0.005963700557947761;-0.01501357650126372;-0.028542254996472657;-0.008131621617710305;-0.08832804579178226;-0.004125846112329866;-0.029876342501945943;-0.01208251601951138;-0.011266188922071263;-0.004130809824652343;-0.002920025284857774;-0.015030319357397683;-0.0289612332018155;-0.04572064287342332;-0.020645622140883124;0.016177408842205716;230
alpha:5e-05_l1_ratio:0.1_max_iter:1000;0.0038178253173828127;0.0032844618624355837;0.00047005414962768554;0.00017376470562786316;5e-05;0.1;1000;-0.03995917532623363;-0.0069772530877905345;-0.015656917987949166;-0.04687528984553519;-0.023748345058318684;-0.03377283381841005;-0.018600122129567537;-0.02462009545869005;-0.0008539438551333692;-0.0263960639454104;-0.029099709191127972;-0.043156668510259594;-0.009944553936150556;-0.009869212661753212;-0.0032298551564519593;-0.03550256723877936;-0.0004192275693314668;-0.010181277633025966;-0.013426096922495375;-0.015631411329035345;-0.01393143177580408;-0.013595959966698766;-0.014744531050179444;-0.04328864847231278;-0.002040714136248437;-0.018943949224312834;-0.009289333071802006;-0.0377194146813905;-0.0036713258133392658;-0.036340010122697684;-0.02715077462699316;-0.006201145254889827;-0.012020279639789216;-0.045820939446292445;-0.01166055063467263;-0.0382277965841449;-0.008909032367080428;-0.022562595880221956;-0.019015101820986317;-0.02666674988722688;-0.011940102409742803;-0.04609218672642723;-0.030060544863051566;-0.022909475373475156;-0.0167435718931939;-0.009236227307387218;-0.008120620963191265;-0.008909760181484979;-0.008945478824851964;-0.04273332315718587;-0.02363093018416348;-0.04056703478100187;-0.05075870346735776;-0.00950108312960572;-0.005422756972047663;-0.0053804676682818325;-0.005795311378952309;-0.003669593804989588;-0.04256419421886624;-0.019925080461483606;-0.01390964540821523;-0.050212277757889334;-0.005892720786753687;-0.02135304526327572;-0.005807223813673978;-0.024494756862472582;-0.03127718691579474;-0.013647866740474376;-0.002360005988343698;-0.030277924045960386;-0.054910244588217035;-0.015267939450614791;-0.005078863409276966;-0.008231806271243957;-0.01993038734469731;-0.00783371612360082;-0.07560448773685889;-0.009648324959430967;-0.002697868081126128;-0.017346469320198468;-0.02955946083362845;-0.005499272011540984;-0.002324629408677828;-0.0389888513859858;-0.0194173860467055;-0.009272134421598925;-0.006513527178977692;-0.013653825407770687;-0.028822182377247662;-0.009105600071623955;-0.10043729812954144;-0.00329243515682634;-0.03007498993260772;-0.011615884270051892;-0.011492902810312669;-0.00384505280490704;-0.0029589645296114434;-0.01559959824118072;-0.026334495728445692;-0.04754771415832085;-0.02064766318658957;0.017069383583203177;231
alpha:5e-05_l1_ratio:0_max_iter:1000;0.0016433453559875487;0.00032000100745491477;0.0003232574462890625;6.509399843003553e-05;5e-05;0;1000;-0.0401703588725367;-0.006968397360244755;-0.01579384512573934;-0.04702680439570017;-0.024055605404566496;-0.03392276331478696;-0.018754221674261884;-0.024745077841154577;-0.0008544204181501276;-0.02656483789163583;-0.02921930983973166;-0.04324947342009147;-0.010072663207112231;-0.009925078913969354;-0.0032269882211121755;-0.03556322573405679;-0.00041751246898770445;-0.010187992017822363;-0.013482081674614099;-0.0157890238617451;-0.014047683089326614;-0.013556362529659425;-0.014854852767014185;-0.04345170886817116;-0.0020661717511503827;-0.019153324560465493;-0.00935958332042198;-0.03788529293298863;-0.003743387194331935;-0.03628960361042254;-0.027273506227923325;-0.006276030275373323;-0.012024392153041775;-0.04594461386954384;-0.01170786221187906;-0.038256223290781106;-0.008934776555055285;-0.022660451970524974;-0.01919689281572969;-0.026713218696748368;-0.012052124133336162;-0.04616181099245418;-0.030227422687501535;-0.023127155257565566;-0.016803658241185574;-0.009276565454522798;-0.008202221059677783;-0.008904758399645012;-0.008938746312237034;-0.043013661201927594;-0.023522158430749084;-0.040643782387837696;-0.05093799056024862;-0.009564431177207644;-0.005492968420803444;-0.005353307341970352;-0.0058767594142338404;-0.003688081353056314;-0.042704964336310186;-0.019944885149877294;-0.014112036458284129;-0.05034421530095327;-0.005952040455266042;-0.021435618232632406;-0.005826240011845241;-0.024749411432745724;-0.031305606794141065;-0.013748149113206721;-0.0023925075830966997;-0.030454293100728586;-0.05530680521915906;-0.015338662827931263;-0.005092534806586449;-0.008291831269122451;-0.019948073746948264;-0.007918629119267157;-0.07623397522518527;-0.009766974343240167;-0.0026963152116978736;-0.01743648519759473;-0.029779651826354236;-0.00554023827432108;-0.0023444052947767173;-0.03907865337963579;-0.019558839896059516;-0.009332282031568726;-0.006574302288492263;-0.013644973874469495;-0.02888913848509578;-0.009192993324908477;-0.10097200891539501;-0.003265653129757342;-0.030330367454536555;-0.011812854572964616;-0.011534597728207946;-0.003846843389984977;-0.002962327834629028;-0.01566385568388068;-0.026368309483728175;-0.0476203250108344;-0.02074486099990154;0.01714223239617313;232
alpha:0.0001_l1_ratio:0.9_max_iter:10000;0.01294292688369751;0.00823007916115017;0.0004741501808166504;9.36996897592994e-05;0.0001;0.9;10000;-0.04108942097401162;-0.007093764694362661;-0.015330421725447673;-0.04455119367449234;-0.026574240475941726;-0.032387709103219704;-0.02146900918347137;-0.024155682846253093;-0.0010544413852819972;-0.02898234064094281;-0.028633613698978856;-0.0410671595554193;-0.009118043301844195;-0.01062398170774584;-0.003568646368762786;-0.03501988816445468;-0.0007203285016352871;-0.010338847393886427;-0.01652360383994869;-0.01422707563107002;-0.018898818443774883;-0.015034569354197396;-0.015016434294315298;-0.04074294319709162;-0.0017839468760028603;-0.018850740970489832;-0.0129142737320102;-0.03485639198760324;-0.0036674748014604835;-0.05204542711724545;-0.028127343615340424;-0.0049168827798728556;-0.01338261971748012;-0.04927212390425112;-0.015543915899769105;-0.03657254310805656;-0.009306258548219122;-0.020764599426297287;-0.016141183976805678;-0.02675089386810976;-0.01470561458158458;-0.04389976769891216;-0.030013107295063835;-0.020658684168340196;-0.016352223604423687;-0.01093557071232073;-0.007005782760515864;-0.013089674266184117;-0.009996120630484894;-0.039759559886227806;-0.023974255578599293;-0.03869444576390389;-0.04820416567231584;-0.0103611418171991;-0.005121285282096225;-0.006175723327317102;-0.005140038089367257;-0.0036750776824810345;-0.04022286315808562;-0.023086067378632887;-0.014018497826962979;-0.0471188729698129;-0.005473572134687628;-0.020961573981840242;-0.005790552207322397;-0.025310650932428975;-0.03151297818905077;-0.014019062359971418;-0.0020231714802507726;-0.03173563722184651;-0.05822308692113467;-0.015492629910852264;-0.005587118232488729;-0.008080982225084379;-0.019857254901100525;-0.00960409969976801;-0.06416703905106681;-0.009990638872021016;-0.002826482288398867;-0.01875645126905776;-0.03921482977249389;-0.0048307914755140735;-0.0022542682060928045;-0.03645698759673633;-0.017647808311965624;-0.011508312471801932;-0.0063791307947649615;-0.015429277302873601;-0.02866922111880951;-0.008369639045362419;-0.08914865637510762;-0.004077026970281923;-0.030477754918964952;-0.012173868222510176;-0.011488359072362677;-0.004099663036066042;-0.0029864563230931666;-0.015240870808702326;-0.028715806927295685;-0.04605320053538928;-0.020839622498009573;0.016148059258759853;233
alpha:0.00025_l1_ratio:0_max_iter:100000;0.21938770294189452;0.03502935511398914;0.000528101921081543;0.0003044761539068616;0.00025;0;100000;-0.040790399081608725;-0.005966897287521904;-0.0165063883407285;-0.04738194739754569;-0.031227785142380653;-0.03261329295896981;-0.022649327524425455;-0.022302872221150658;-0.0011365572506406645;-0.02846044907022953;-0.03229419395791633;-0.03840629341637967;-0.010388577277756135;-0.011044566953881544;-0.00270794749101391;-0.035686908426277135;-0.0006012594776724883;-0.010379177202671702;-0.016763544860869325;-0.01384926107797438;-0.01676022392790866;-0.013880440137079146;-0.015463359002179088;-0.038283391558307615;-0.0020389328800521854;-0.018938753615721098;-0.011592302208071989;-0.03569296454689751;-0.0038359862841690347;-0.04786137396565634;-0.028777781120245847;-0.006527989130787101;-0.014207815642202323;-0.0479947543315452;-0.015918750010664815;-0.03372762052371575;-0.0095586837848652;-0.023045372950592283;-0.01564937967283465;-0.02944195207365116;-0.014919668551232418;-0.042582367637451074;-0.03219028131232168;-0.022789299061400686;-0.016473723453170486;-0.011606504817512506;-0.007839261403403802;-0.010929193822882313;-0.010037009644970488;-0.03822386256188092;-0.02324909614448917;-0.039425417482572465;-0.04731467787542796;-0.01248847246066554;-0.005982891665104625;-0.005188881546626437;-0.0061336992410667875;-0.004008066722959392;-0.04152849045479642;-0.02156071174990043;-0.013879152734802374;-0.04610729890145298;-0.006648025826214872;-0.020731850626292975;-0.005898384678821658;-0.025763357780625218;-0.032009276501916546;-0.015436068299319436;-0.002373815965872673;-0.031421185212265244;-0.05767750035567463;-0.015618930524308064;-0.005657354480418685;-0.008282465645890195;-0.02067128711357977;-0.009857549070962245;-0.06474347232672938;-0.009995717479280615;-0.0029346543658746033;-0.018551811311865212;-0.03713544978560257;-0.004172575139982906;-0.002563017620799035;-0.0357751018582613;-0.019616217095458455;-0.01092311630425055;-0.0076908704172171695;-0.016239500040388367;-0.02666677099941643;-0.00856225488978406;-0.08732528573469099;-0.003950439415621635;-0.030205168057133264;-0.012299277182335103;-0.012150022697007245;-0.0035826323176381056;-0.00323047255514591;-0.01578297700003378;-0.027912620567461664;-0.043100327011710855;-0.020879703072867035;0.015819526841450236;234
alpha:0.00025_l1_ratio:0_max_iter:10000;0.021886675357818602;0.0024258704828330666;0.0005116009712219238;0.00010106045656709319;0.00025;0;10000;-0.040867105147550355;-0.005943274782381571;-0.01645208196651546;-0.0474821644874705;-0.031593854459497646;-0.032561345862737144;-0.022741946187400153;-0.022215236390206162;-0.0011382472560536366;-0.028515461368284558;-0.03244668524419506;-0.038375927794261744;-0.010393287806250269;-0.01107929575612581;-0.002689519111417618;-0.035705160993466815;-0.0006010293836716151;-0.0104038987578701;-0.016996157447686278;-0.013838766121675866;-0.01679913905970543;-0.013855060978613621;-0.015515938337694558;-0.038246119725332685;-0.0020406224302105254;-0.018943638705199103;-0.01178335832359662;-0.035674886172628525;-0.0038276595418038264;-0.04839899427747079;-0.02875923868007557;-0.006598535334752325;-0.014243145106691559;-0.04800556259393174;-0.01616445594877329;-0.03368733845100353;-0.009561768774184878;-0.023066061050199958;-0.01563619557856648;-0.02955440533177262;-0.015086060118026011;-0.042571362793337675;-0.03245333049420449;-0.022753213714152953;-0.016465246289677223;-0.011635799277931942;-0.007879381270789472;-0.011093879131558931;-0.010036882398428254;-0.03824029235776893;-0.023232557891771918;-0.039402691879178546;-0.04730650719191256;-0.012532822618418746;-0.006019598078398401;-0.0051745756120613875;-0.006120788702223163;-0.004011635552789153;-0.04155916780441491;-0.021714379822991157;-0.013861050930217876;-0.04607142606451358;-0.0066915568669539465;-0.020743807948894598;-0.005884265309114747;-0.02579440067205899;-0.032082827949319666;-0.015479048694911159;-0.0023755735146794564;-0.031505180489157826;-0.05782828781669096;-0.01562549134052707;-0.0056539203627328505;-0.00829229748436312;-0.020755219020915854;-0.009828998291746178;-0.06472858800731748;-0.00997848156079219;-0.002935722717876241;-0.01873902637759225;-0.03751276591580392;-0.004160399349410491;-0.0025596688186750147;-0.03574728361306879;-0.019623188077194924;-0.01108328298723249;-0.007738745875329997;-0.016299669616616892;-0.026609953283418853;-0.008571681087632399;-0.08720687248440924;-0.003954643072827882;-0.03032810401213;-0.01236574342649574;-0.012167692680177708;-0.00356936831118177;-0.003233199383530848;-0.01579578372162466;-0.028019937175601778;-0.043061781417462246;-0.02092157679457163;0.015831404836803085;235
alpha:0.0001_l1_ratio:0.9_max_iter:100000;0.01722132682800293;0.015912082287372526;0.0004917764663696289;6.9699176825562e-05;0.0001;0.9;100000;-0.041837861370109475;-0.007093764694362661;-0.015330421725447673;-0.04455119367449234;-0.027032573047840878;-0.032387709103219704;-0.02175637279276391;-0.024155682846253093;-0.0010544413852819972;-0.02898234064094281;-0.028633613698978856;-0.0410671595554193;-0.009118043301844195;-0.01062398170774584;-0.003568646368762786;-0.035109034482594205;-0.0007203285016352871;-0.010338847393886427;-0.016657139748412136;-0.01422707563107002;-0.018912082409969867;-0.015034569354197396;-0.015016434294315298;-0.04074294319709162;-0.0017839468760028603;-0.018850740970489832;-0.012956583316543056;-0.03487518169708709;-0.0036674748014604835;-0.05596168436455828;-0.028127343615340424;-0.0049168827798728556;-0.01338261971748012;-0.04927212390425112;-0.016526633268491485;-0.03657254310805656;-0.009306258548219122;-0.02079409191582726;-0.016141183976805678;-0.02675089386810976;-0.015647468361453313;-0.04389976769891216;-0.030013107295063835;-0.020658684168340196;-0.016352223604423687;-0.01093557071232073;-0.007005782760515864;-0.013089674266184117;-0.009996120630484894;-0.039759559886227806;-0.023974255578599293;-0.03869444576390389;-0.04820416567231584;-0.010357966667473345;-0.005141315241294123;-0.006175723327317102;-0.005140038089367257;-0.0036750776824810345;-0.04022286315808562;-0.023592031792998087;-0.01401642058546169;-0.0471188729698129;-0.005473572134687628;-0.020985036349648083;-0.005790552207322397;-0.025656932045633574;-0.03151297818905077;-0.014019062359971418;-0.0020231714802507726;-0.03173563722184651;-0.05984055649914548;-0.015492629910852264;-0.005587118232488729;-0.008080982225084379;-0.019857254901100525;-0.00960409969976801;-0.06416703905106681;-0.009990638872021016;-0.002826482288398867;-0.018864179830188406;-0.04300623678671259;-0.0048307914755140735;-0.0022542682060928045;-0.03645698759673633;-0.017647808311965624;-0.011508312471801932;-0.0063791307947649615;-0.015458169104440873;-0.02866922111880951;-0.008369639045362419;-0.08914865637510762;-0.004077026970281923;-0.030897749095570016;-0.01228883703658295;-0.011488359072362677;-0.004099663036066042;-0.0029864563230931666;-0.015240870808702326;-0.029126082102124723;-0.04605320053538928;-0.02099004973334278;0.016323604313080727;236
alpha:0.0001_l1_ratio:0.8_max_iter:10000;0.014544358253479004;0.007125975201373331;0.0004858589172363281;0.00013565769394420645;0.0001;0.8;10000;-0.042080578432525974;-0.007006766028166343;-0.015618200788759055;-0.045209835320039395;-0.02789061378815289;-0.03280754022031599;-0.02261132756473011;-0.024133720886846042;-0.0010857277917064652;-0.029689458345983008;-0.029028320897089337;-0.04132544202451136;-0.009459751271617948;-0.01095019282424197;-0.0035621748274557424;-0.035369956265930896;-0.000690064424084548;-0.010445959019912306;-0.017316373890906945;-0.01464112421095056;-0.01939175025875876;-0.014960813591905346;-0.015473831623359446;-0.04085686344291983;-0.0018644009191001833;-0.01955751801784861;-0.01337264369405942;-0.03535347751450368;-0.0037921854190414573;-0.053208435152562766;-0.02836154838878743;-0.005050174009743217;-0.013694092530136785;-0.049904589497272216;-0.015765094737145356;-0.036570989712085486;-0.00941251182613379;-0.021122835339691098;-0.016523663802216672;-0.02747616324755389;-0.015731700375079892;-0.04413127720006488;-0.030811340776448242;-0.020967811977479576;-0.01646631955389589;-0.01114571641810754;-0.007517848793896463;-0.013417407917787075;-0.009925751465159033;-0.04022666662137901;-0.0240298819352663;-0.0389574391874861;-0.048538457139246115;-0.010676457824358462;-0.00547635792089297;-0.00607853897002316;-0.005328870099981853;-0.0038228148562817824;-0.04035403711466522;-0.023250682068201065;-0.01460696072434772;-0.04734667503603718;-0.005806014810699381;-0.021263663739630543;-0.0058285838455487335;-0.026095596527409087;-0.03207265016310886;-0.014283996869865492;-0.002131024836765297;-0.03241119905207674;-0.059568533055327805;-0.015640150644155856;-0.005686045184293389;-0.008240769555505588;-0.019850034456336797;-0.009922122497302613;-0.06573161700710133;-0.010457295219399393;-0.002822726222434752;-0.01912092792834149;-0.040110651476193186;-0.004815598335719003;-0.0022944920981205733;-0.03660601592459421;-0.01807960801250421;-0.011831229501693415;-0.006849932857415909;-0.015822499636391804;-0.028942313714307454;-0.00860652840202715;-0.0902228625353694;-0.0040217325644706136;-0.03158314095117168;-0.012536458911356631;-0.0117099820931114;-0.00406118495413479;-0.003065207576465625;-0.015593073757884822;-0.028923975208841168;-0.046297607683347654;-0.021203527733352615;0.016343840754038524;237
alpha:0.1_l1_ratio:0.3_max_iter:100000;0.0005406832695007324;3.3683918188382886e-05;0.00026046037673950196;1.6509083574635877e-05;0.1;0.3;100000;-0.030095057135908876;-0.004047769045075483;-0.01696236502496334;-0.03309055786374395;-0.0008154307748452299;-0.047377890637757096;-0.01961650223957134;-0.01048649570936741;-0.036823814447009974;-0.00810733196534235;-0.027419327033357064;-0.012943794890670489;-0.024502880820533358;-0.01924603697137447;-0.026243198641798415;-0.038517263623035404;-0.003942419451438779;-0.004477583797477409;-0.01545842876280322;-0.02037601488182282;-0.005101468657324199;-0.009168020905745318;-0.005636587027750098;-0.0427586843080806;-0.014154245700436925;-0.02294671866804232;-0.0034445804604437986;-0.05271843175418838;-0.016656275096082567;-0.034944575873075694;-0.03563227778829207;-0.004865580165598204;-0.01697878513722313;-0.1159819891529474;-0.0234739977257544;-0.025177059728718625;-0.005892107988539892;-0.0053845535037349386;-0.012883953586026094;-0.030561641579853072;-0.004105957554639679;-0.009575959307469293;-0.030989820446748962;-0.0192640868047953;-0.03582806044665947;-0.003825612053863291;-0.012358766668887024;-0.014116445712379229;-0.05479761551706172;-0.04384137273992501;-0.008094418180737367;-0.03876903606321191;-0.015517346793549469;-0.045313849146796266;-0.02531500776565611;-0.006889953334713122;-0.015692521229620376;-0.03870740795631782;-0.037130845831138015;-0.0033108426101482297;-0.019871957685937934;-0.02784977924190779;-0.0031954727285477685;-0.022469339037158056;-0.004685953106680075;-0.01990212122760748;-0.06992387926859557;-0.0046650977781194335;-0.002306226142794196;-0.010180978124025635;-0.00582007275103291;-0.02940450657108415;-0.014769775218643857;-0.010513847533209886;-0.039578266322594015;-0.033063709194204156;-0.006931084603673674;-0.026899962558437115;-0.016467903571760416;-0.005731867718730831;-0.032514044430900536;-0.004345431953240796;-0.03780838056379394;-0.037236442226703775;-0.01908185842174368;-0.024549624026565686;-0.0073024249724979754;-0.0023499333521400964;-0.00761915728482734;-0.017439355352459076;-0.030368659085319754;-0.029678801809149297;-0.004016684747591279;-0.0015849977608879693;-0.007942226416856815;-0.006469522646999252;-0.03716840587336926;-0.029155946416000597;-0.033202235832704624;-0.02925593160710205;-0.021216784898556707;0.017249762514931002;238
