Band;Importance
1617.6;3.647769207565044e-05
1726;3.642494001367514e-05
1584.6;3.623394794908807e-05
442.3;3.6127691608711654e-05
2130.7;3.354606227022772e-05
979.3;3.341575607103131e-05
788.1;3.331754984681079e-05
1866.5;3.3282728214660825e-05
1632.2;3.3267265066663224e-05
1016.1;3.2997108141887836e-05
871.9;3.298445567725628e-05
849.5;3.297351340348475e-05
1864.8;3.264421572540366e-05
510.2;3.175542026376821e-05
1173.9;3.160430890246202e-05
1635.8;3.10763440286721e-05
1729.6;3.085652900998381e-05
585.1;2.888467700364772e-05
763.8;2.770273281977431e-05
1424.2;2.7371847674800832e-05
941.5;2.732470800272058e-05
988.2;2.7212485664268594e-05
1881.8;2.6870560496973228e-05
1374.8;2.6680009773890626e-05
1450.6;2.650738213432091e-05
1099.3;2.5894924464204827e-05
1704.5;2.582549588001304e-05
1613.9;2.533774826332325e-05
2067.9;2.527873176507045e-05
663.1;2.4252531213295737e-05
1166.1;2.409681808226982e-05
1907.1;2.368779961363754e-05
1197.4;2.2644057913353555e-05
777.9;2.2615329174294762e-05
545.8;2.1929681786074794e-05
612.4;2.1674408794050137e-05
572.1;2.1248647688338896e-05
939.5;2.119418950173757e-05
1344.2;2.0093349594596523e-05
843.6;1.987972998281018e-05
637.9;1.96798373890128e-05
522.1;1.9210671085695407e-05
2099.5;1.8488049947530395e-05
904.8;1.8026055924253994e-05
735;1.792485973926561e-05
885.6;1.7552191434280216e-05
934.1;1.755106838728926e-05
1736.7;1.7462121420139808e-05
771.5;1.738921000068561e-05
757.3;1.7141480220687066e-05
868.4;1.6484499801383555e-05
1328.9;1.6051458661507923e-05
1887.2;1.5951316274782636e-05
1672.1;1.5862636506353e-05
975.3;1.5814315086183363e-05
1047.9;1.580577455959853e-05
1883.7;1.5564244345303013e-05
1540.3;1.521110618226129e-05
474.2;1.499057306346363e-05
1675.7;1.4820472844835342e-05
1232.4;1.4801070326353471e-05
698.8;1.4032125831922038e-05
952;1.3864688229253685e-05
1371;1.3531004474728325e-05
2319.6;1.3456118284354001e-05
957.1;1.343801812254797e-05
523.6;1.3376491354206705e-05
1569.8;1.298872990530331e-05
469.7;1.2981678375098005e-05
554.6;1.262072183786711e-05
2122.9;1.2617266534803439e-05
798.2;1.255629673460157e-05
869.5;1.229502881200939e-05
1473.1;1.2269634872601463e-05
1435.5;1.1527582481144494e-05
886.8;1.1281483487428634e-05
889.1;1.1281483487428634e-05
582.2;1.1015010717105867e-05
2333.8;1.1003787152286115e-05
481.8;1.1001761166958834e-05
1036;1.0649318376055872e-05
727;1.0590017717755362e-05
781.7;1.0101500945405295e-05
1890.3;9.862072136671563e-06
2019.8;9.638582819944119e-06
457.5;9.069707998451415e-06
2153.9;9.000445445137561e-06
729.7;8.725070085245923e-06
956.1;8.63841268561538e-06
2125.5;8.444471994696334e-06
1495.6;7.962921265423084e-06
471.2;7.477513809189817e-06
768.9;7.465812585899512e-06
827.9;7.403064039395167e-06
693.3;7.306470450026969e-06
422.4;7.018531596399979e-06
2109.9;7.018531596399979e-06
794.4;6.910057443906269e-06
1733.1;6.860753949993191e-06
750.8;6.765568391822185e-06
633.7;6.750943989171087e-06
741.6;6.669078569914168e-06
2387.4;6.568392338152096e-06
738.9;6.450576624047466e-06
2166.7;6.228526872730234e-06
823;6.011890170456446e-06
1639.5;6.000030202621967e-06
531;5.29396639864399e-06
1754.5;5.269562181831056e-06
569.2;5.187083891303734e-06
1499.3;5.187083891303734e-06
713.6;5.016046941539454e-06
508.8;4.985205733885056e-06
1150.4;4.977549748742538e-06
1348.1;4.964697586740118e-06
2359.6;4.875956988099617e-06
1004.4;4.550117173418578e-06
737.6;4.4633894327394954e-06
520.7;4.405523310896387e-06
706.9;4.098089565546247e-06
2350.3;3.936720737668375e-06
1491.8;3.76403845520068e-06
1863.1;3.5637137736044268e-06
650.5;3.466241532356085e-06
2202.1;3.458198732665396e-06
854.3;3.1206229542057874e-06
1810.9;2.937718893704089e-06
2128.1;2.6484486167155375e-06
990.1;2.6287524459700504e-06
989.1;2.4865582766264714e-06
1909.9;2.447562097152023e-06
969.3;2.439141191201699e-06
1412.8;2.429785957012154e-06
1506.8;2.2321986537177097e-06
625.2;2.1916212202144347e-06
1259.6;2.1172295353188985e-06
563.4;2.0620214190236744e-06
984.2;1.7394195423825474e-06
859;1.5771054424085218e-06
1122.9;1.5771054424085218e-06
1216.8;1.112357929222707e-06
905.9;1.0885697943496808e-06
1115;7.33096827432167e-07
910.3;6.746133232471419e-07
867.2;6.23432251172229e-07
881.1;3.509549232050269e-07
914.7;3.337466295771918e-07
980.3;3.337466295771918e-07
1551.4;3.0952836086339807e-07
2022.5;2.204567304375793e-08
439.2;0.0
440.8;0.0
451.4;0.0
454.5;0.0
459.1;0.0
463.6;0.0
477.2;0.0
483.3;0.0
486.3;0.0
496.8;0.0
498.3;0.0
501.3;0.0
511.7;0.0
514.7;0.0
516.2;0.0
517.7;0.0
526.6;0.0
532.5;0.0
535.5;0.0
536.9;0.0
556;0.0
559;0.0
561.9;0.0
564.8;0.0
567.7;0.0
570.6;0.0
579.3;0.0
589.5;0.0
592.3;0.0
593.8;0.0
596.7;0.0
598.1;0.0
599.5;0.0
601;0.0
608.1;0.0
609.6;0.0
613.8;0.0
616.7;0.0
621;0.0
622.4;0.0
629.5;0.0
630.9;0.0
632.3;0.0
635.1;0.0
642.1;0.0
647.8;0.0
653.3;0.0
656.1;0.0
657.5;0.0
658.9;0.0
671.4;0.0
672.8;0.0
681;0.0
685.1;0.0
690.6;0.0
692;0.0
708.2;0.0
709.6;0.0
710.9;0.0
712.3;0.0
715;0.0
716.3;0.0
725.7;0.0
728.3;0.0
731;0.0
736.3;0.0
745.5;0.0
746.8;0.0
748.1;0.0
753.4;0.0
758.6;0.0
772.8;0.0
779.2;0.0
786.8;0.0
789.4;0.0
791.9;0.0
793.1;0.0
800.7;0.0
803.2;0.0
805.7;0.0
809.4;0.0
813.1;0.0
814.4;0.0
818.1;0.0
824.2;0.0
826.6;0.0
831.5;0.0
838.8;0.0
846;0.0
847.1;0.0
850.7;0.0
862.5;0.0
879.9;0.0
882.2;0.0
883.4;0.0
884.5;0.0
893.6;0.0
900.3;0.0
907;0.0
909.2;0.0
911.4;0.0
912.5;0.0
913.6;0.0
927.7;0.0
928.8;0.0
929.9;0.0
933.1;0.0
935.2;0.0
936.3;0.0
938.4;0.0
940.5;0.0
943.7;0.0
947.8;0.0
948.3;0.0
948.9;0.0
949.9;0.0
951;0.0
952.3;0.0
954.1;0.0
955.1;0.0
956.3;0.0
959.2;0.0
960.2;0.0
961.2;0.0
963.3;0.0
970.3;0.0
971.3;0.0
973.3;0.0
980.2;0.0
983.2;0.0
988.1;0.0
991;0.0
992.2;0.0
998.7;0.0
999.7;0.0
1000.2;0.0
1002.5;0.0
1005.4;0.0
1008.1;0.0
1008.2;0.0
1010;0.0
1020.1;0.0
1063.7;0.0
1079.5;0.0
1083.5;0.0
1107.2;0.0
1119;0.0
1134.7;0.0
1142.6;0.0
1162.2;0.0
1185.7;0.0
1189.6;0.0
1209.1;0.0
1213;0.0
1224.6;0.0
1228.5;0.0
1244;0.0
1247.9;0.0
1255.7;0.0
1290.5;0.0
1294.3;0.0
1302;0.0
1305.9;0.0
1309.7;0.0
1313.6;0.0
1325.1;0.0
1336.6;0.0
1340.4;0.0
1359.5;0.0
1378.6;0.0
1382.4;0.0
1390;0.0
1393.8;0.0
1405.2;0.0
1427.9;0.0
1443;0.0
1446.8;0.0
1461.8;0.0
1465.6;0.0
1469.4;0.0
1488.1;0.0
1503;0.0
1525.4;0.0
1536.5;0.0
1544;0.0
1558.8;0.0
1562.5;0.0
1566.2;0.0
1577.2;0.0
1580.9;0.0
1588.2;0.0
1595.6;0.0
1599.3;0.0
1606.6;0.0
1621.2;0.0
1650.4;0.0
1664.9;0.0
1668.5;0.0
1686.5;0.0
1690.1;0.0
1700.9;0.0
1708.1;0.0
1711.7;0.0
1715.3;0.0
1747.4;0.0
1768.7;0.0
1782.8;0.0
1786.3;0.0
1793.3;0.0
1821.4;0.0
1824.9;0.0
1828.4;0.0
1831.8;0.0
1835.3;0.0
1856.2;0.0
1859.6;0.0
1873.4;0.0
1876.2;0.0
1876.9;0.0
1879;0.0
1884.6;0.0
1894;0.0
1900.9;0.0
1904.3;0.0
1912.7;0.0
1918.3;0.0
1921.1;0.0
1926.6;0.0
1935;0.0
1937.7;0.0
1943.3;0.0
1948.8;0.0
1951.6;0.0
1959.8;0.0
1968.1;0.0
1970.8;0.0
1976.3;0.0
1981.8;0.0
1990;0.0
2014.4;0.0
2017.1;0.0
2025.2;0.0
2038.6;0.0
2046.6;0.0
2051.9;0.0
2059.9;0.0
2065.2;0.0
2073.2;0.0
2081.1;0.0
2086.4;0.0
2089;0.0
2091.6;0.0
2115.2;0.0
2133.3;0.0
2135.9;0.0
2141;0.0
2143.6;0.0
2164.1;0.0
2181.9;0.0
2194.6;0.0
2197.1;0.0
2204.6;0.0
2209.6;0.0
2219.6;0.0
2234.6;0.0
2307.6;0.0
2371.3;0.0
2373.6;0.0
2380.5;0.0
2385.1;0.0
1067.7;-2.0987885458456644e-08
1009.1;-3.195198573280323e-08
679.6;-6.022540778083397e-08
660.3;-8.130142715057076e-08
2192;-1.0898640497858381e-07
534;-1.8342822420303214e-07
1929.4;-2.1440213627266224e-07
717.7;-2.2312597150242475e-07
649.1;-2.400056598905742e-07
487.8;-2.5239746679117655e-07
431.6;-2.93830396398409e-07
544.3;-3.013193825240901e-07
575;-3.082811701693444e-07
1779.2;-3.977907226249133e-07
765.1;-4.4516993170207186e-07
505.8;-5.414509133094825e-07
964.3;-6.652114596172875e-07
1984.5;-7.70883917035059e-07
1039.9;-8.038182247493975e-07
1789.8;-8.069521489773024e-07
539.9;-9.50526338391322e-07
553.1;-9.50526338391322e-07
1940.5;-1.008690186221628e-06
2179.4;-1.1918139049693634e-06
887.9;-1.2781016204366224e-06
2054.6;-1.3910362640756624e-06
981.3;-1.4240358383077468e-06
675.5;-1.5776307920001288e-06
687.9;-1.6231126775489988e-06
806.9;-1.7187305112731366e-06
586.6;-2.165741678958888e-06
1416.6;-2.285873137914951e-06
833.9;-2.9974926780229614e-06
958.2;-3.1491085221035945e-06
628;-4.475355968674988e-06
808.2;-5.049788658011423e-06
2378.2;-5.249425752412717e-06
573.5;-5.5048588959516475e-06
1332.8;-5.937843565329004e-06
766.4;-6.0055833205774344e-06
968.3;-6.171927839504488e-06
790.6;-7.618962711962718e-06
1867.7;-8.427265117255666e-06
894.7;-8.536156526494088e-06
674.1;-8.596238084931373e-06
819.3;-8.704998901960525e-06
1555.1;-8.813634963814599e-06
1351.9;-9.257567698462976e-06
1317.4;-9.292862134722135e-06
1807.4;-9.650769966106365e-06
1181.8;-9.730616901661992e-06
676.9;-1.030474517856761e-05
744.2;-1.0459015791569603e-05
1796.9;-1.1113265899991287e-05
922.3;-1.1855902069817238e-05
1521.7;-1.210666859888909e-05
2041.2;-1.2482179450321597e-05
965.3;-1.2614165983469982e-05
513.2;-1.2723735037560857e-05
829.1;-1.2788466193572878e-05
1987.2;-1.3160312964830557e-05
425.4;-1.3218835576691568e-05
1518;-1.4255519105524918e-05
1275;-1.4268227084160976e-05
732.3;-1.4373821262155805e-05
1055.8;-1.439340520157484e-05
945.8;-1.4790953537469066e-05
993;-1.4812961807025848e-05
654.7;-1.5148946485223912e-05
1893.1;-1.5900238841513038e-05
1095.3;-1.6469791665146837e-05
566.3;-1.647714357378982e-05
1011;-1.6789178442903064e-05
857.8;-1.7234556224339226e-05
851.9;-1.7252195906366508e-05
2187;-1.770634202674093e-05
700.1;-1.8749961358728308e-05
996.2;-1.8790728691007174e-05
1602.9;-1.9778469146416454e-05
742.9;-2.000346342651782e-05
754.7;-2.0225244586216105e-05
1873.3;-2.066950639304621e-05
1898.7;-2.1306278208381712e-05
1890.6;-2.1395083868087636e-05
815.6;-2.1697673264990944e-05
2156.5;-2.1710268616039755e-05
1775.7;-2.1945681017716545e-05
759.9;-2.2549816859481763e-05
1476.9;-2.3050218854711034e-05
1431.7;-2.3266264452559417e-05
705.5;-2.335309137713848e-05
1979;-2.3531845613953272e-05
1838.8;-2.3970429683922712e-05
1995.4;-2.414458243998996e-05
1177.8;-2.4210164067582918e-05
590.9;-2.4451161295796496e-05
901.4;-2.578635748375135e-05
724.4;-2.624165822703195e-05
1363.4;-2.6925803639488154e-05
1532.8;-2.816923545096218e-05
752.1;-2.8446363496613667e-05
1480.6;-3.185007606982037e-05
1954.3;-3.281680358270367e-05
924.5;-3.463267051291185e-05
462.1;-3.4829826655813356e-05
870.7;-3.6779946454083e-05
2148.8;-3.6866130353778724e-05
1059.8;-3.892600265410495e-05
618.1;-4.253822438920918e-05
749.5;-4.386427729162312e-05
915.8;-4.409772087011321e-05
908.1;-4.420410521612128e-05
1998.1;-4.597339406472889e-05
1409;-4.614524970044776e-05
651.9;-4.614783688512646e-05
1401.4;-4.6702764917480045e-05
1880.3;-5.018483669865015e-05
733.6;-5.123161858575642e-05
740.3;-5.3798587539894967e-05
1661.2;-5.512589453161909e-05
2176.9;-5.633363159998736e-05
804.4;-5.687551177826599e-05
1220.8;-5.779272992423645e-05
1965.3;-6.403952323219553e-05
2006.2;-6.548688378229972e-05
528.1;-7.083567712767635e-05
1201.3;-7.51930011885138e-05
580.8;-7.79149972392168e-05
799.4;-7.916133960679806e-05
689.2;-8.275199706499813e-05
2043.9;-9.150797752060957e-05
783;-9.17494548511033e-05
2199.6;-9.198162740760906e-05
1205.2;-9.26133675684393e-05
519.2;-9.432476870001372e-05
2075.8;-9.826017830983803e-05
682.4;-9.849491521436104e-05
1758;-0.00010385011850405301
551.6;-0.00010984810277014146
1321.2;-0.00011529923845568613
977.3;-0.00011818203637017245
1529.1;-0.00013161224539887773
2000.8;-0.00013747557984405192
921.2;-0.00013805665018632672
560.4;-0.0001406786838821916
702.8;-0.00014428227816790096
661.7;-0.00014707452332081596
557.5;-0.00014751869004339557
1761.6;-0.00015720999840301063
644.9;-0.00016258545126602187
696.1;-0.00018008424453811123
2174.3;-0.0002101870947791307
930.9;-0.00021304857163150447
548.7;-0.00021657375429641077
1740.3;-0.0002182840518372675
1075.6;-0.0002384000689240706
694.7;-0.0003118955620226127
1286.6;-0.0003134001408205534
878.8;-0.0003946347402096806
611;-0.0004433182794368629
1236.3;-0.0005212572359346579
1643.1;-0.0006028053260449817
639.3;-0.0006153082304068846
615.3;-0.0007115681160275589
