model;mean_fit_time;std_fit_time;mean_score_time;std_score_time;param_C;param_epsilon;param_gamma;param_kernel;split0_test_score;split1_test_score;split2_test_score;split3_test_score;split4_test_score;split5_test_score;split6_test_score;split7_test_score;split8_test_score;split9_test_score;split10_test_score;split11_test_score;split12_test_score;split13_test_score;split14_test_score;split15_test_score;split16_test_score;split17_test_score;split18_test_score;split19_test_score;split20_test_score;split21_test_score;split22_test_score;split23_test_score;split24_test_score;split25_test_score;split26_test_score;split27_test_score;split28_test_score;split29_test_score;split30_test_score;split31_test_score;split32_test_score;split33_test_score;split34_test_score;split35_test_score;split36_test_score;split37_test_score;split38_test_score;split39_test_score;split40_test_score;split41_test_score;split42_test_score;split43_test_score;split44_test_score;split45_test_score;split46_test_score;split47_test_score;split48_test_score;split49_test_score;split50_test_score;split51_test_score;split52_test_score;split53_test_score;split54_test_score;split55_test_score;split56_test_score;split57_test_score;split58_test_score;split59_test_score;split60_test_score;split61_test_score;split62_test_score;split63_test_score;split64_test_score;split65_test_score;split66_test_score;split67_test_score;split68_test_score;split69_test_score;split70_test_score;split71_test_score;split72_test_score;split73_test_score;split74_test_score;split75_test_score;split76_test_score;split77_test_score;split78_test_score;split79_test_score;split80_test_score;split81_test_score;split82_test_score;split83_test_score;split84_test_score;split85_test_score;split86_test_score;split87_test_score;split88_test_score;split89_test_score;split90_test_score;split91_test_score;split92_test_score;split93_test_score;split94_test_score;split95_test_score;split96_test_score;split97_test_score;split98_test_score;split99_test_score;mean_test_score;std_test_score;rank_test_score
C:1_epsilon:0.05_gamma:1_kernel:poly;0.0005845475196838379;0.00013590567911213273;0.0003795647621154785;0.00010020486116490918;1;0.05;1;poly;-0.09544510747011889;-0.020609329543440805;-0.001763527917728614;-0.006861926748604277;-0.01435608631218647;-0.005676408759394018;-0.12309958807966288;-0.005060378904026719;-0.010321022186936658;-0.0027164088110287715;-0.003930540113570465;-0.012580316713638642;-0.02191820575565584;-0.15440553036048515;-0.006402348469630036;-0.16371854924908458;-0.001707770814025602;-0.01307208583944723;-0.0032298101708473537;-0.006693012828411869;-0.0020637358578843947;-0.008146669008079588;-0.0018163279088026397;-0.012345560087408154;-0.02752021892607302;-0.12252777121074132;-0.001982900055679281;-0.003050225554860115;-0.007471024968042063;-0.20700388183202603;-0.006172591677584168;-0.040967478117832225;-0.005105358057136199;-0.1246514057522442;-0.0063844309259462285;-0.0076051615667847615;-0.03121199033202941;-4.0872570250532685e-05;-0.007299497734050035;-0.014297629770221672;-0.0018083441281380752;-0.011891606746089793;-0.0017798150928226607;-0.005051283304035562;-0.04814418364953029;-0.0035101429670738814;-0.1271631290424015;-0.029636223126556446;-0.01207138044347262;-0.004079945944432888;-0.006193093765359277;-0.0055037027925387266;-0.0047413274316819;-0.06220500581886856;-0.12696014293319746;-0.013950806874347693;-0.0017372416361431154;-0.02662342540612383;-0.021665983616904416;-0.003422933161470279;-0.0015733602811501704;-0.00289502153942771;-0.0013932353784651451;-0.006571539855385805;-0.2360675683361609;-0.03396251351064827;-0.002907455776593071;-0.053432868868847856;-0.013888623269074541;-0.0069826294910862825;-0.09191298211824457;-0.025416830084127505;-0.0027428768978661733;-0.010020645350994091;-0.0009589911143966669;-0.0046354971683948394;-0.00229058248151992;-0.0022385378344871383;-0.012169508936581622;-0.13872451747109396;-0.006888836917198927;-0.03712718823487085;-0.023258819921169856;-0.011365783004255128;-0.001453021365085986;-0.006436796635131269;-0.001826318852129375;-0.17899335314524403;-0.01365523599851997;-0.005573956625178289;-0.004372738522549439;-0.011470345419358662;-0.008611974956678477;-0.02853524475858417;-0.04821162422437108;-0.12711403699964333;-0.002596978179662389;-0.015889944249095313;-0.0065687981326651304;-0.0005549481274200875;-0.03020664134876148;0.049703413500737925;72
C:10_epsilon:0.05_gamma:5_kernel:poly;0.000466463565826416;3.817924229855252e-05;0.00029544591903686525;2.771939125501922e-05;10;0.05;5;poly;-0.09567953439333554;-0.020562073385004133;-0.001753713010319726;-0.006865174614435102;-0.01434382048489532;-0.005683317983752102;-0.12309960260135923;-0.005060378678601936;-0.010314241796859433;-0.0027223306979007465;-0.0039381459429473804;-0.01259961276823746;-0.021910995164244964;-0.1548446402312463;-0.006391621916810261;-0.1639793042128105;-0.0017162919512195539;-0.01313715678851799;-0.0032223601963681354;-0.006696607572847916;-0.0020650612745173468;-0.00816262891364368;-0.0017826109340590575;-0.012312250639965631;-0.027534963195836985;-0.1225277853368877;-0.0019892996652710747;-0.003048683990797949;-0.007455552535480862;-0.2069472203699956;-0.006143979860079326;-0.0410367839941098;-0.005112481110764414;-0.12389733371452094;-0.0063844299069515395;-0.007714010490445841;-0.031205028219506745;-4.064237142694965e-05;-0.007294117446511952;-0.014421170738933446;-0.0018245684617482125;-0.011891603399667645;-0.001782105240096845;-0.005055273933041792;-0.048275098701631686;-0.003503763673925584;-0.12839638955175528;-0.029612992340866034;-0.012022020517835434;-0.004065499407124973;-0.006188674077049923;-0.00550370873987478;-0.004745207857702244;-0.06263974361328396;-0.12694939727082324;-0.014029208652434504;-0.0017338108683301592;-0.02664286053706147;-0.021709798089397946;-0.0034284458452069947;-0.0015875630612600072;-0.0028970421064234233;-0.0014023905505146856;-0.006571538851303175;-0.23630970696294562;-0.033970259831479034;-0.0029006938948136912;-0.05340095813736784;-0.013886239162075693;-0.006976756632449481;-0.0919129928856749;-0.025436502865108374;-0.0027428762206693925;-0.01002413120217273;-0.0009500054041048203;-0.004624826487226056;-0.002274869255468264;-0.002249320030961306;-0.012168559277496863;-0.1387829751773705;-0.006888840585730046;-0.03688264715660995;-0.02325881645136876;-0.01136578075812227;-0.0014549809412557695;-0.006454708934202319;-0.0018258885469123415;-0.1787200100233932;-0.01368513757047929;-0.005568628318788133;-0.00438024144175541;-0.011428305456135015;-0.008617214824985578;-0.028487604133441372;-0.04792265713564014;-0.12711009959760022;-0.0025702748385052223;-0.015899044093048684;-0.006584193490471907;-0.0005571494344895926;-0.030223295616101008;0.04973636026645445;76
C:1_epsilon:0.05_gamma:5_kernel:poly;0.00046808481216430663;7.929764160156856e-05;0.000297093391418457;5.642945709368789e-05;1;0.05;5;poly;-0.09567953439333554;-0.020562073385004133;-0.001753713010319726;-0.006865174614435102;-0.01434382048489532;-0.005683317983752102;-0.12309960260135923;-0.005060378678601936;-0.010314241796859433;-0.0027223306979007465;-0.0039381459429473804;-0.01259961276823746;-0.021910995164244964;-0.1548446402312463;-0.006391621916810261;-0.1639793042128105;-0.0017162919512195539;-0.01313715678851799;-0.0032223601963681354;-0.006696607572847916;-0.0020650612745173468;-0.00816262891364368;-0.0017826109340590575;-0.012312250639965631;-0.027534963195836985;-0.1225277853368877;-0.0019892996652710747;-0.003048683990797949;-0.007455552535480862;-0.2069472203699956;-0.006143979860079326;-0.0410367839941098;-0.005112481110764414;-0.12389733371452094;-0.0063844299069515395;-0.007714010490445841;-0.031205028219506745;-4.064237142694965e-05;-0.007294117446511952;-0.014421170738933446;-0.0018245684617482125;-0.011891603399667645;-0.001782105240096845;-0.005055273933041792;-0.048275098701631686;-0.003503763673925584;-0.12839638955175528;-0.029612992340866034;-0.012022020517835434;-0.004065499407124973;-0.006188674077049923;-0.00550370873987478;-0.004745207857702244;-0.06263974361328396;-0.12694939727082324;-0.014029208652434504;-0.0017338108683301592;-0.02664286053706147;-0.021709798089397946;-0.0034284458452069947;-0.0015875630612600072;-0.0028970421064234233;-0.0014023905505146856;-0.006571538851303175;-0.23630970696294562;-0.033970259831479034;-0.0029006938948136912;-0.05340095813736784;-0.013886239162075693;-0.006976756632449481;-0.0919129928856749;-0.025436502865108374;-0.0027428762206693925;-0.01002413120217273;-0.0009500054041048203;-0.004624826487226056;-0.002274869255468264;-0.002249320030961306;-0.012168559277496863;-0.1387829751773705;-0.006888840585730046;-0.03688264715660995;-0.02325881645136876;-0.01136578075812227;-0.0014549809412557695;-0.006454708934202319;-0.0018258885469123415;-0.1787200100233932;-0.01368513757047929;-0.005568628318788133;-0.00438024144175541;-0.011428305456135015;-0.008617214824985578;-0.028487604133441372;-0.04792265713564014;-0.12711009959760022;-0.0025702748385052223;-0.015899044093048684;-0.006584193490471907;-0.0005571494344895926;-0.030223295616101008;0.04973636026645445;76
C:50_epsilon:0.05_gamma:5_kernel:poly;0.0005253672599792481;0.000108430129603475;0.00034064531326293945;8.438036610028254e-05;50;0.05;5;poly;-0.09567953439333554;-0.020562073385004133;-0.001753713010319726;-0.006865174614435102;-0.01434382048489532;-0.005683317983752102;-0.12309960260135923;-0.005060378678601936;-0.010314241796859433;-0.0027223306979007465;-0.0039381459429473804;-0.01259961276823746;-0.021910995164244964;-0.1548446402312463;-0.006391621916810261;-0.1639793042128105;-0.0017162919512195539;-0.01313715678851799;-0.0032223601963681354;-0.006696607572847916;-0.0020650612745173468;-0.00816262891364368;-0.0017826109340590575;-0.012312250639965631;-0.027534963195836985;-0.1225277853368877;-0.0019892996652710747;-0.003048683990797949;-0.007455552535480862;-0.2069472203699956;-0.006143979860079326;-0.0410367839941098;-0.005112481110764414;-0.12389733371452094;-0.0063844299069515395;-0.007714010490445841;-0.031205028219506745;-4.064237142694965e-05;-0.007294117446511952;-0.014421170738933446;-0.0018245684617482125;-0.011891603399667645;-0.001782105240096845;-0.005055273933041792;-0.048275098701631686;-0.003503763673925584;-0.12839638955175528;-0.029612992340866034;-0.012022020517835434;-0.004065499407124973;-0.006188674077049923;-0.00550370873987478;-0.004745207857702244;-0.06263974361328396;-0.12694939727082324;-0.014029208652434504;-0.0017338108683301592;-0.02664286053706147;-0.021709798089397946;-0.0034284458452069947;-0.0015875630612600072;-0.0028970421064234233;-0.0014023905505146856;-0.006571538851303175;-0.23630970696294562;-0.033970259831479034;-0.0029006938948136912;-0.05340095813736784;-0.013886239162075693;-0.006976756632449481;-0.0919129928856749;-0.025436502865108374;-0.0027428762206693925;-0.01002413120217273;-0.0009500054041048203;-0.004624826487226056;-0.002274869255468264;-0.002249320030961306;-0.012168559277496863;-0.1387829751773705;-0.006888840585730046;-0.03688264715660995;-0.02325881645136876;-0.01136578075812227;-0.0014549809412557695;-0.006454708934202319;-0.0018258885469123415;-0.1787200100233932;-0.01368513757047929;-0.005568628318788133;-0.00438024144175541;-0.011428305456135015;-0.008617214824985578;-0.028487604133441372;-0.04792265713564014;-0.12711009959760022;-0.0025702748385052223;-0.015899044093048684;-0.006584193490471907;-0.0005571494344895926;-0.030223295616101008;0.04973636026645445;76
C:0.1_epsilon:0.05_gamma:5_kernel:poly;0.0004902362823486328;7.588422551536451e-05;0.00031146526336669924;5.578534991727879e-05;0.1;0.05;5;poly;-0.09567953439333554;-0.020562073385004133;-0.001753713010319726;-0.006865174614435102;-0.01434382048489532;-0.005683317983752102;-0.12309960260135923;-0.005060378678601936;-0.010314241796859433;-0.0027223306979007465;-0.0039381459429473804;-0.01259961276823746;-0.021910995164244964;-0.1548446402312463;-0.006391621916810261;-0.1639793042128105;-0.0017162919512195539;-0.01313715678851799;-0.0032223601963681354;-0.006696607572847916;-0.0020650612745173468;-0.00816262891364368;-0.0017826109340590575;-0.012312250639965631;-0.027534963195836985;-0.1225277853368877;-0.0019892996652710747;-0.003048683990797949;-0.007455552535480862;-0.2069472203699956;-0.006143979860079326;-0.0410367839941098;-0.005112481110764414;-0.12389733371452094;-0.0063844299069515395;-0.007714010490445841;-0.031205028219506745;-4.064237142694965e-05;-0.007294117446511952;-0.014421170738933446;-0.0018245684617482125;-0.011891603399667645;-0.001782105240096845;-0.005055273933041792;-0.048275098701631686;-0.003503763673925584;-0.12839638955175528;-0.029612992340866034;-0.012022020517835434;-0.004065499407124973;-0.006188674077049923;-0.00550370873987478;-0.004745207857702244;-0.06263974361328396;-0.12694939727082324;-0.014029208652434504;-0.0017338108683301592;-0.02664286053706147;-0.021709798089397946;-0.0034284458452069947;-0.0015875630612600072;-0.0028970421064234233;-0.0014023905505146856;-0.006571538851303175;-0.23630970696294562;-0.033970259831479034;-0.0029006938948136912;-0.05340095813736784;-0.013886239162075693;-0.006976756632449481;-0.0919129928856749;-0.025436502865108374;-0.0027428762206693925;-0.01002413120217273;-0.0009500054041048203;-0.004624826487226056;-0.002274869255468264;-0.002249320030961306;-0.012168559277496863;-0.1387829751773705;-0.006888840585730046;-0.03688264715660995;-0.02325881645136876;-0.01136578075812227;-0.0014549809412557695;-0.006454708934202319;-0.0018258885469123415;-0.1787200100233932;-0.01368513757047929;-0.005568628318788133;-0.00438024144175541;-0.011428305456135015;-0.008617214824985578;-0.028487604133441372;-0.04792265713564014;-0.12711009959760022;-0.0025702748385052223;-0.015899044093048684;-0.006584193490471907;-0.0005571494344895926;-0.030223295616101008;0.04973636026645445;76
C:0.1_epsilon:0.01_gamma:0.1_kernel:rbf;0.0004136824607849121;2.6302937900334376e-05;0.0002899646759033203;1.885600073621368e-05;0.1;0.01;0.1;rbf;-0.15705701663818308;-0.00785088352089675;-0.0013513496023334543;-0.03435743072501377;-0.005728248633091453;-0.019084088907788902;-0.016804017235289286;-0.001509589642028362;-0.008496583280351947;-0.01705084751204759;-0.007057668712388034;-0.012017826901190012;-0.01205843515634174;-0.0070417437037331825;-0.003388974072636663;-0.22522939429797462;-0.005936364661641086;-0.029939464263646225;-0.0059556831011216204;-0.003063030425047828;-0.007363181551532226;-0.02267627100004003;-0.009504956216975061;-0.017238461405489684;-0.0012379483042656398;-0.007372502442760029;-0.0002663754775308553;-0.01569711647978698;-0.007039810743784953;-0.2086798064056076;-0.018463259644219535;-0.014083895141191747;-0.001181319723836547;-0.20954799502685525;-0.0019492081306115851;-0.007461064082345461;-0.008633827999973932;-0.03300078889113589;-0.002884872138224361;-0.01779773796324915;-0.0005481790712829602;-0.007123752351780545;-0.012427220703916915;-0.006329831846951448;-0.0123144890709203;-0.017329917625551142;-0.20672073036248284;-0.027902372587628278;-0.007640052491254064;-5.565117362317802e-05;-0.0013883131391878342;-0.02298362030868048;-0.000717017949377207;-0.014960202564436203;-0.20754276409115843;-0.0221117997857629;-0.01446586756763764;-0.010387033124797692;-0.002207372689143497;-0.03428901604592812;-0.011932872164641645;-0.007428507318056339;-0.004447763698806138;-0.0015398954531282878;-0.20919451672079956;-0.00783319623730352;-0.012054334224294104;-0.0036209366583249436;-0.022045980662600398;-0.02352574713725973;-0.0059446176040137836;-0.021601221373170096;-0.0012005768116659893;-0.013321549889293835;-0.009539874107813779;-0.009923318141271712;-0.0002520252890611168;-0.0006263971210693084;-0.018625187533287183;-0.21651122784621826;-0.0234213131707902;-0.00216114663394711;-0.0008532910178089366;-0.007922690175853321;-0.005223333349459777;-0.001836032875047931;-0.0022765168145373565;-0.22384646741414505;-0.028763924276190234;-0.020795992536528283;-0.011477479696975691;-0.019905884876767557;-0.02296767045516;-0.006049334611621973;-0.0034332830417294694;-0.20754006710817077;-0.00025535377650888117;-0.002272917336595968;-0.01623399464945326;-0.01048414390185976;-0.03041394828024895;0.059783660636000026;80
C:0.1_epsilon:0.01_gamma:0.01_kernel:rbf;0.0004208540916442871;5.204107655911969e-05;0.0002919149398803711;3.67696763489904e-05;0.1;0.01;0.01;rbf;-0.11942254140131676;-0.015515507611105706;-0.00043128872428123557;-0.011989451851736716;-0.008818039465783785;-0.028706612589730004;-0.021742299347173307;-0.0007745600921949697;-0.022042064697374356;-0.04964211693577018;-0.0034181960045748068;-0.00437048827507579;-0.005515686591140585;-0.008765427649707353;-0.02009280776778287;-0.17990228015754328;-0.017688074062617836;-0.054410353573342646;-0.02554821556497536;-0.001998146953950534;-0.01530106242743154;-0.04083527813705925;-0.008025078862525431;-0.007120327809318657;-0.00024763956546898323;-0.020148691720857228;-0.00046368558501559665;-0.021985115330231137;-0.024035800285237104;-0.1598867292448354;-0.023537790105233755;-0.006026985524101063;-0.0009820333287831743;-0.15880789480785854;-0.0018303364940042875;-0.02131158430097994;-0.004122310308364356;-0.04963669126908111;-0.0190529512888437;-0.03603444172525783;-0.00042277398950128184;-0.007236827483431195;-0.0043828591979838925;-0.02035142057017805;-0.02358653814707534;-0.024203621444695334;-0.1609238685119326;-0.05525127197518621;-0.019266240371797253;-0.00015553243521897102;-0.0014601862726253358;-0.03839859355629432;-0.0005070852219362915;-0.01963852499650328;-0.15926345473248366;-0.0490454120822851;-0.021652906704227825;-0.02090596816772997;-0.0002978248862245324;-0.011732343250619363;-0.008909328360708678;-0.015142027959346126;-0.013326047673397928;-0.0018294613827788467;-0.15921096815425706;-0.019085830182838246;-0.0031368288781992502;-0.0007944812373177085;-0.04960104750198316;-0.031174846932428595;-0.015026751354354263;-0.023771476676849156;-0.0007215668629538236;-0.020352498074297547;-0.02307049747089639;-0.020149444615330626;-0.0002861123523442813;-0.00043834949644314943;-0.026945273572920907;-0.1659407125420073;-0.008163318670622645;-0.0021575606910471607;-0.00037949891522853313;-0.02011338401126574;-0.019440127977753005;-0.0018442667378426672;-0.00102413289176268;-0.17870836885168842;-0.05146627520532107;-0.04130016050100993;-0.006834879683647426;-0.035895965094426184;-0.040833173645362084;-0.01917581425731233;-0.00035088475985450623;-0.15925608651593723;-0.0005236135743641319;-0.0005801530726395562;-0.013430659426167958;-0.021054999320853498;-0.030803167165213557;0.04566909327741679;81
C:0.1_epsilon:0.05_gamma:0.01_kernel:rbf;0.0004006457328796387;5.3417960704444986e-05;0.0002853870391845703;3.479563765798495e-05;0.1;0.05;0.01;rbf;-0.11540167948833491;-0.014758225244089433;-0.0030661809027598187;-0.02008714400235834;-0.006393151110321487;-0.02574618656206581;-0.02128375043424958;-0.003162090271151508;-0.017383836372860548;-0.05171638749163468;-0.009151124028456862;-0.009115276889379539;-0.009582310431074447;-0.00626565930067903;-0.01563510324781218;-0.18897551313042768;-0.016059821192402523;-0.055338365054212635;-0.01887605865038736;-0.006181610459167278;-0.013906489252864;-0.042151404015949336;-0.007529898112649628;-0.013751695224049836;-0.00045543037708283316;-0.01607986854516157;-0.002821400218233679;-0.0225751867848237;-0.02152862577845943;-0.15380064927510248;-0.023847717575750896;-0.01101625327043069;-0.00369698710301791;-0.15495010191208927;-0.0045935507149401636;-0.015190331076026705;-0.00935475840509768;-0.04852173200108446;-0.01559355562485453;-0.04171275017380415;-0.0014346949855920097;-0.007738493489330736;-0.009708191536000409;-0.019287315468013;-0.019667170045734688;-0.025034270193331886;-0.1494619679840264;-0.05560417258768513;-0.015514549617139864;-0.0007696161848348712;-0.0037022647803225135;-0.03287542913930698;-0.002343542715345934;-0.0166232596893422;-0.15401831616933784;-0.05428247117168219;-0.020995054155340545;-0.017521954443978492;-0.0028728738594879784;-0.020884756285390677;-0.01069561555998637;-0.014059983593234161;-0.012791838537143855;-0.004339781176230848;-0.15336281523500292;-0.015116922434585867;-0.00707825382710565;-0.003411835813543647;-0.05382400239352373;-0.03087777145417325;-0.012833340804817418;-0.02468393515803069;-0.003904888895468346;-0.01824506396821326;-0.016136839074078434;-0.017846571338335306;-0.0013307117612510555;-0.0028358759475275216;-0.026617602112314204;-0.18487518761778854;-0.014377333431313675;-0.005367597443019782;-0.0014405254688971535;-0.014903151938616624;-0.016539746334203156;-0.0047159467544782225;-0.005028647751436132;-0.1891457084731615;-0.04548020509348413;-0.04227070985970644;-0.012340965230341039;-0.03169447584142124;-0.04190721958138612;-0.016750652225142392;-0.0013657061086915368;-0.15398058487641034;-0.0006635723823877805;-0.0028456520003619077;-0.015645979257541662;-0.01834622901629654;-0.03117277669977175;0.04544212261415259;82
C:0.1_epsilon:0.05_gamma:0.1_kernel:rbf;0.00042715311050415037;7.349138050159611e-05;0.0003039097785949707;5.678339468894984e-05;0.1;0.05;0.1;rbf;-0.15441952508851098;-0.01015642686774358;-0.0024514175863165647;-0.03549720330429076;-0.010043634270225851;-0.02046066108465642;-0.017445515038861523;-0.0038984565253810575;-0.01013370209689231;-0.021327494912127626;-0.011018744729158104;-0.014231711488219898;-0.013592479229784502;-0.005862577316183092;-0.0035509578200612693;-0.2210160066781284;-0.007476803371131054;-0.02934117698547635;-0.0056745597553274916;-0.007507309722857471;-0.009189586089647117;-0.021689828406109998;-0.008392801102590526;-0.021689241007616582;-0.0021166541852476344;-0.007287471023532103;-0.0004883240890583228;-0.0163910602700893;-0.009781229044112483;-0.20644482672331124;-0.020132505257371938;-0.013290030503056929;-0.00245936050643393;-0.20657776212455684;-0.00472177937790176;-0.007336345164513151;-0.011671096436302047;-0.027413001274163;-0.0038686427639704865;-0.023887012024392477;-0.0011324408008288002;-0.009691922752938389;-0.01405862731861897;-0.010843751048548433;-0.009191410619843065;-0.01865409076679238;-0.20600402799967923;-0.0277333476451698;-0.009026813709365348;-0.000889293026217733;-0.003448965183467715;-0.016731781890042062;-0.0011260672437949182;-0.01128634961205635;-0.20631883970944095;-0.02773498703008317;-0.014503145375729186;-0.012658296409160873;-0.006244738722081855;-0.03594908344622829;-0.014323140934098002;-0.00960041106672469;-0.005920770564930658;-0.003951049097050591;-0.20692966654961484;-0.009657971404701425;-0.00988882940068018;-0.00450819188298941;-0.02777636508412318;-0.024140423196935504;-0.00610903335379942;-0.023147036135277934;-0.0034312932239360244;-0.017533565970215936;-0.00827005790954889;-0.012605700661961872;-0.0004543983615161227;-0.0014334711108667467;-0.024190963985682466;-0.2090078216252833;-0.02387009227719591;-0.002185009439958075;-0.0027375741187268482;-0.008216136292047059;-0.007560688123268346;-0.005031937779129505;-0.005662994521838181;-0.22114585096401318;-0.028361912207850174;-0.02143438333899057;-0.012815565151703196;-0.019789725771456223;-0.021486751745744243;-0.0104552766458194;-0.00269941917124545;-0.20638865547975874;-0.00035359385005851053;-0.005692203643154268;-0.019671771445622828;-0.013297636343021344;-0.031349002413859385;0.05853798886018235;83
C:0.1_epsilon:0.1_gamma:0.01_kernel:rbf;0.0003908419609069824;2.509513134210065e-05;0.00027946710586547853;1.3785132771076105e-05;0.1;0.1;0.01;rbf;-0.110131823761989;-0.016821450689983676;-0.009628838327652491;-0.03396650711848932;-0.007305305496410276;-0.025104513469575252;-0.0225989001735941;-0.010660693355942495;-0.01809660261868878;-0.03695956255567157;-0.01782388882113732;-0.016805956236056477;-0.016073240886583778;-0.007022988845654581;-0.0158400596150982;-0.16016938344947335;-0.015336440089266342;-0.039322811029739196;-0.017564434518942535;-0.015922890646854777;-0.015372276797089454;-0.032208212308909426;-0.011462657355163896;-0.021782853985200756;-0.005195617475318184;-0.015673396088516717;-0.007638126882415571;-0.026123169765653695;-0.023519854129630407;-0.14544615470573957;-0.026379163430005903;-0.015160034419425173;-0.011257626751190603;-0.14712994975019225;-0.012838420168189514;-0.013926993716896227;-0.01971621438308177;-0.035291936439015036;-0.01589380717211243;-0.031084178122938583;-0.007289418604418667;-0.012119887490036906;-0.017030588770553988;-0.021074801501231394;-0.019296830377013473;-0.02893029707388797;-0.1453923159151316;-0.039875810878582434;-0.015628494996507283;-0.005928122267331128;-0.011287507545120343;-0.02242329847614995;-0.007049755077234402;-0.017223065121809617;-0.1460455683619564;-0.0408740110741501;-0.022444618284567407;-0.016731175598046728;-0.010244000604441568;-0.035794373913579876;-0.01691107447435678;-0.015861734474910554;-0.014489868485323963;-0.012147358571895354;-0.14434030732377942;-0.014908724873271342;-0.011665013693085017;-0.010721721772131092;-0.039662578593794406;-0.03231528912424151;-0.014393035244299267;-0.028147125381548004;-0.01233299979745586;-0.019938173930261094;-0.014717696489705846;-0.017413807300376467;-0.007157030674460815;-0.007604688784140251;-0.029418854996803107;-0.1708078999010292;-0.02641471463948628;-0.007432198476370541;-0.007385983517044182;-0.014005560955906679;-0.016577281301625054;-0.013189326099872107;-0.014008373559129378;-0.16063929332592475;-0.03839079048643441;-0.029651230962762776;-0.022162701075352318;-0.026779932975741355;-0.03155909289905337;-0.017277891173534062;-0.006813618838800873;-0.14603772045546873;-0.005085077246429616;-0.01027571035665486;-0.02270075834854945;-0.018711257020454928;-0.031589943750867044;0.03994409644241815;84
C:0.1_epsilon:0.1_gamma:auto_kernel:rbf;0.00048339366912841797;0.00016479374047083267;0.0003045988082885742;5.0586750232072836e-05;0.1;0.1;auto;rbf;-0.14181570778630437;-0.012781563616260105;-0.007482392066136817;-0.03390552299434411;-0.013948485587103673;-0.020401131493710537;-0.017925937802760798;-0.008988400629425347;-0.013361567656446208;-0.02194126090331491;-0.01605959297866396;-0.018182577113875924;-0.01783714321568751;-0.0029342833723158845;-0.00839395655693602;-0.1998011616104873;-0.007945256637347783;-0.027650680789260796;-0.011317844723491592;-0.015306920506894528;-0.010892456748448628;-0.022211761396970602;-0.01097275440703707;-0.028128909374162778;-0.0064301768540328125;-0.008350540423400459;-0.004445266497946259;-0.02265479876735338;-0.01779960660537488;-0.18916294596138886;-0.025093084308220173;-0.013231055876473378;-0.0074727920643691565;-0.18885963254483698;-0.011473332438666328;-0.008921585666241268;-0.01674743245391237;-0.021902211968852104;-0.009493697579105738;-0.015467475627961975;-0.004481459045036236;-0.013676049001839446;-0.017976013586810436;-0.014011185010103159;-0.010557832980059844;-0.025230349993676095;-0.1878835654389165;-0.02878604133404909;-0.012459102368116544;-0.005762115720072881;-0.009949204967793026;-0.013472216547037483;-0.0053128168668034655;-0.010714361475794626;-0.1893093631591337;-0.021662583894100376;-0.019776535289209324;-0.014012611919043799;-0.013708610238826758;-0.03512944617449241;-0.01758806539530704;-0.01233095141043644;-0.00795391074338077;-0.010233233323799655;-0.18926299036709252;-0.013616777548724658;-0.012497366590508622;-0.005552089677538982;-0.0216653333121089;-0.028229109111979466;-0.008421418282394923;-0.026694760226374816;-0.008263949513996848;-0.020551438395494576;-0.008154844401400628;-0.014132886945970041;-0.0048759205888606995;-0.00571534490775165;-0.029450480836015425;-0.18706181227014732;-0.026150794666429514;-0.0033481570212752876;-0.007346704357627274;-0.010562367327009202;-0.009358662228732438;-0.012485684164288219;-0.012755507234880595;-0.20032718499149849;-0.03343674230404745;-0.017457557318829506;-0.017405628460696036;-0.02288248597352783;-0.021438766749779802;-0.013669829035463698;-0.002694800107583833;-0.18972814801287238;-0.0029507238371729114;-0.011254722605995846;-0.02309988106973081;-0.01503781906213987;-0.031972092209953035;0.05219144043612807;85
