model;mean_fit_time;std_fit_time;mean_score_time;std_score_time;param_alpha;param_l1_ratio;param_max_iter;split0_test_score;split1_test_score;split2_test_score;split3_test_score;split4_test_score;split5_test_score;split6_test_score;split7_test_score;split8_test_score;split9_test_score;split10_test_score;split11_test_score;split12_test_score;split13_test_score;split14_test_score;split15_test_score;split16_test_score;split17_test_score;split18_test_score;split19_test_score;split20_test_score;split21_test_score;split22_test_score;split23_test_score;split24_test_score;split25_test_score;split26_test_score;split27_test_score;split28_test_score;split29_test_score;split30_test_score;split31_test_score;split32_test_score;split33_test_score;split34_test_score;split35_test_score;split36_test_score;split37_test_score;split38_test_score;split39_test_score;split40_test_score;split41_test_score;split42_test_score;split43_test_score;split44_test_score;split45_test_score;split46_test_score;split47_test_score;split48_test_score;split49_test_score;split50_test_score;split51_test_score;split52_test_score;split53_test_score;split54_test_score;split55_test_score;split56_test_score;split57_test_score;split58_test_score;split59_test_score;split60_test_score;split61_test_score;split62_test_score;split63_test_score;split64_test_score;split65_test_score;split66_test_score;split67_test_score;split68_test_score;split69_test_score;split70_test_score;split71_test_score;split72_test_score;split73_test_score;split74_test_score;split75_test_score;split76_test_score;split77_test_score;split78_test_score;split79_test_score;split80_test_score;split81_test_score;split82_test_score;split83_test_score;split84_test_score;split85_test_score;split86_test_score;split87_test_score;split88_test_score;split89_test_score;split90_test_score;split91_test_score;split92_test_score;split93_test_score;split94_test_score;split95_test_score;split96_test_score;split97_test_score;split98_test_score;split99_test_score;mean_test_score;std_test_score;rank_test_score
alpha:0.00025_l1_ratio:0.7_max_iter:10000;0.028841381072998048;0.0044080090013955365;0.0005212068557739258;5.7250645741468193e-05;0.00025;0.7;10000;-0.14204252076187118;-0.041502809355294205;-0.09104727017217792;-0.06950264237515094;-0.022962233359568745;-0.07844308030082446;-0.044219837043528755;-0.028349303469624408;-0.10078366356266114;-0.045584637721496325;-0.0942710643164351;-0.07457178672728752;-0.08729746919073167;-0.09208202628558876;-0.02182702901527297;-0.024368247578241093;-0.048538210341043254;-0.06793295627456317;-0.049704270717420014;-0.07541092244435724;-0.11308404606858269;-0.032270004848055756;-0.07353896182078887;-0.038967247696557315;-0.0452657635370849;-0.06870612612264593;-0.0538461828386733;-0.023926724641636088;-0.02444802846138201;-0.1758019477782872;-0.031367920845548326;-0.08338691912101259;-0.08630623410705757;-0.022127440209769703;-0.07453590106680871;-0.030881356085098004;-0.028618554643060047;-0.07115707975983222;-0.09666559514707615;-0.06893975372428152;-0.03269008630389052;-0.052196611712516106;-0.046761715249419654;-0.11258180900577135;-0.1106322199281042;-0.09714239447078706;-0.020006224549485425;-0.047497953628106125;-0.04717609802848176;-0.07516272562642941;-0.06362222352729525;-0.06611734541359972;-0.10222520138709959;-0.07882079511102602;-0.024552092510915023;-0.09681986433268211;-0.12616907498056257;-0.034130970384732624;-0.12647931635898196;-0.038545494984628954;-0.03677258218783035;-0.040157194004592965;-0.23064802510364912;-0.10128823777223739;-0.03989997677897961;-0.056146960031748086;-0.10506052055519524;-0.02337976042840133;-0.08692626273956763;-0.05420986363443545;-0.020465598467873776;-0.03166169371351945;-0.1070188349828494;-0.08034449717738879;-0.059302031777901575;-0.03261096714489527;-0.08045780186316594;-0.036775607721613174;-0.20900042864490292;-0.04635420255012461;-0.08393859019004553;-0.05258802657387455;-0.03495108308788993;-0.03790212949904803;-0.05995894280569214;-0.04594257550281782;-0.08050961625225465;-0.025379369566457845;-0.11740260872750537;-0.1171064201687619;-0.0323080804977499;-0.07243767733036789;-0.12952570854702058;-0.05732919943484425;-0.08737321978857607;-0.08599910115662387;-0.006546828801993883;-0.06269852388596661;-0.09370593015636212;-0.0832454184853805;-0.06788944084771;0.03906077105898974;132
alpha:0.0005_l1_ratio:0.6_max_iter:1000;0.0028739571571350098;0.0004420404066939182;0.00046718597412109375;0.00012969177183251742;0.0005;0.6;1000;-0.12927777803537308;-0.04431899323904547;-0.09476509093200013;-0.07899685627461657;-0.0171755012649599;-0.05922757123374418;-0.042594139337225556;-0.03515604829872697;-0.09511918342159524;-0.060951350845680166;-0.09531996874331496;-0.07213258248905431;-0.10388615938026746;-0.09927769117050508;-0.024727809854960835;-0.0319938144659113;-0.05800200227269749;-0.06544958962406056;-0.05340445136334755;-0.05284718458997105;-0.10292922929124844;-0.041485815901936514;-0.07041551129743857;-0.03692220396838647;-0.03267991278828708;-0.07793068398430578;-0.057281286854292436;-0.022959288495213417;-0.03244075784724147;-0.15592611089751968;-0.04024473970850742;-0.07136813815194143;-0.083214211842564;-0.016252653255028844;-0.07772349207838376;-0.035329490139799795;-0.013959459911977038;-0.07976000081913935;-0.10441417631731686;-0.08292396730872856;-0.02860119445418549;-0.06719557976910126;-0.045887797929787026;-0.11392841348695433;-0.10933855767700362;-0.10198621442833952;-0.025695433163795495;-0.048453335117113194;-0.04555860224335936;-0.06508174719804123;-0.07207729098353914;-0.0599310350115535;-0.10368468972618743;-0.08317882167240767;-0.03496429924412889;-0.07050494942854016;-0.12468210340915145;-0.05075147188106214;-0.10298247015430544;-0.046134315659465575;-0.034340206991718615;-0.03878225218680354;-0.22148906860264028;-0.0795985000993354;-0.06011407731052516;-0.038768362606892544;-0.11003238790871288;-0.02632941382257989;-0.07459565446449279;-0.058036804553620716;-0.01880440599555967;-0.049512134633354056;-0.11007319284670843;-0.09667115108927749;-0.06577835139021218;-0.03778728197681862;-0.06557557589339587;-0.0224899869441636;-0.203622475092838;-0.053352662561653885;-0.07980611871782345;-0.05207585704958045;-0.044771121530328764;-0.03979385642552844;-0.0818701320138769;-0.060583434825358995;-0.07436046855512754;-0.030784888780320773;-0.09995357275459879;-0.08724530332502517;-0.03252662377449656;-0.08524170988211166;-0.1298929934884707;-0.06248525043057176;-0.08842050553746729;-0.08833247480315357;-0.009105070954010835;-0.06554549197523717;-0.05555062447777802;-0.10567480222760643;-0.06791177468834113;0.03644065599951778;133
alpha:0.0001_l1_ratio:0.6_max_iter:100000;0.19191726207733154;0.027913099813421913;0.0005526065826416016;8.881107112692572e-05;0.0001;0.6;100000;-0.15519003774018952;-0.05602419766401769;-0.07415274607191664;-0.06118132735796498;-0.02239510609027883;-0.09832471016556574;-0.04789497285534923;-0.024604574323522248;-0.09100022890247784;-0.03585307918368606;-0.08777660443036243;-0.08431327034312859;-0.06976453523096746;-0.0769300347371363;-0.023748198277629973;-0.023842806307350167;-0.03934542454731889;-0.06739830866115022;-0.04829892456647839;-0.09923854480680522;-0.1011584388827833;-0.029407377617418077;-0.07729648486678613;-0.043531867896800566;-0.07579952995701485;-0.05589161597362467;-0.05162133490568147;-0.02263721982527027;-0.018164823967184662;-0.182227856814898;-0.024288632307439936;-0.10294077544207843;-0.09026268847553554;-0.03340076557369295;-0.07337155205656973;-0.027365866808501827;-0.039050067319193665;-0.06098010855461009;-0.08702643498844657;-0.04880872613141128;-0.037165474476064435;-0.037368414524175685;-0.05660928603895472;-0.1057269056262133;-0.11158766137813063;-0.08538237620009724;-0.015539601787504803;-0.05118442269933983;-0.037745771345512706;-0.09108796349742208;-0.05096237221260275;-0.08310988969336514;-0.09685282209030548;-0.07173379404294163;-0.020798123891818725;-0.11310789043933822;-0.12542349292200397;-0.033243659523349275;-0.13923566827185405;-0.03366957243863172;-0.046876613590044074;-0.036578982850335624;-0.24624107988138766;-0.13094413221571763;-0.029837251563944445;-0.07842771979410615;-0.08568248945344456;-0.026899921665100357;-0.09645813365758145;-0.05101139112361861;-0.025334903647323503;-0.023898367918322477;-0.08709406673076961;-0.07997449041365437;-0.05535412065638323;-0.02528808882210427;-0.10016628496070534;-0.05710359812774692;-0.21358131884316373;-0.0410787748104225;-0.0856138447765107;-0.06474481474072859;-0.02666902598267228;-0.03772155131816959;-0.04294915031553656;-0.036681478588101744;-0.08185955288182016;-0.023782418603267914;-0.1089088654842297;-0.14345628517946962;-0.035266906611416966;-0.05104218149417287;-0.11952859811434328;-0.052399280491307175;-0.0866146186085209;-0.07456961294371629;-0.008266427757529301;-0.06034205145467042;-0.11270804251404794;-0.07084883433515979;-0.06791850236649133;0.04159287502569341;134
alpha:0.0005_l1_ratio:0.2_max_iter:10000;0.028166143894195556;0.00579983239475264;0.0005627083778381348;0.00022714817103386062;0.0005;0.2;10000;-0.13155286837988586;-0.04371932556999223;-0.09510792893510227;-0.07453328012551139;-0.018846225254781267;-0.06446274531907488;-0.04337343422350004;-0.03281125561871885;-0.0990826042980106;-0.05772766297280459;-0.09358567636598164;-0.07003216878018723;-0.10008372768910319;-0.10078732840511136;-0.024420792551427987;-0.03062505424615928;-0.0552576273536769;-0.06804565272420586;-0.051806943165091844;-0.05778778242818109;-0.10363499470634895;-0.03904723973700169;-0.07246053272372613;-0.038148326735582376;-0.03484839623022061;-0.07451421075166706;-0.057986351604693474;-0.023083325040359752;-0.03277129338814159;-0.15872195913924278;-0.03882172500428739;-0.07331411664439944;-0.08199202239099483;-0.01955428914960309;-0.07812814262245253;-0.03425704509434723;-0.016563105484491237;-0.0792057260907065;-0.10399731862604941;-0.07861682507777214;-0.030259930036944414;-0.061401810800172096;-0.0456943504887895;-0.11649160990608295;-0.10853578111864855;-0.1026188752209974;-0.022792885010358012;-0.050202182164374456;-0.04315773654954149;-0.06911958899295073;-0.07063509744123711;-0.06368391349318477;-0.10649354679015;-0.08338459249948851;-0.02883048405826848;-0.07392924799412279;-0.12758535295032128;-0.046483729896164755;-0.10704428425194716;-0.04360240447069594;-0.036762981559734426;-0.040868895308691415;-0.22220956112159457;-0.082858095748061;-0.05342276401209593;-0.04454886935525034;-0.11256328285857886;-0.025550716835357652;-0.07807571056863735;-0.05758164167626776;-0.018884152539931497;-0.043781260788721556;-0.10891325493758866;-0.09195530553494684;-0.06501492360584585;-0.036869321359355695;-0.06981065770950456;-0.026037627766388;-0.1967882099263728;-0.05059941308659806;-0.08071929369570133;-0.05090559677366225;-0.04374115420967109;-0.04246504585509527;-0.07600597415658732;-0.05606039514917114;-0.07808086771267293;-0.028932480486601325;-0.10209351464743399;-0.09392696226764648;-0.031697338144117966;-0.08151585523962829;-0.12758800901607908;-0.06259095090700892;-0.08980918524267044;-0.08809605100450464;-0.008613153612859957;-0.06560034747049918;-0.06580875922719162;-0.09990329475098876;-0.06792515310652351;0.03643431865644414;135
alpha:0.0005_l1_ratio:0.2_max_iter:100000;0.03369657039642334;0.0076301374705666225;0.0005498623847961426;0.00014766383931187578;0.0005;0.2;100000;-0.1315531813082598;-0.04372061241286033;-0.09509901121366318;-0.07453328012551139;-0.01885646563941727;-0.06449528392083936;-0.043385832795454056;-0.03281086193213857;-0.0990826042980106;-0.05770201355102219;-0.09358567636598164;-0.07003567794198721;-0.10008555071427534;-0.10078732840511136;-0.024415641383414566;-0.03064934590486329;-0.0552576273536769;-0.06804342432872271;-0.051806943165091844;-0.057828734523050776;-0.10363499470634895;-0.03904801240866764;-0.07246053272372613;-0.03817169569146083;-0.034854105541904996;-0.07451421075166706;-0.05798461746109275;-0.023089475642922096;-0.032783670704265556;-0.158766580526565;-0.03881448346897284;-0.07336717243462569;-0.0819960940857915;-0.019568676173931314;-0.07812814262245253;-0.03425993654231781;-0.016570272662749873;-0.0792057260907065;-0.10399731862604941;-0.07862257544283274;-0.030277833495113815;-0.06140244078909065;-0.04569239474476634;-0.11652610622387387;-0.10853951084544758;-0.1026188752209974;-0.022791133273924347;-0.050203303425373436;-0.04315773654954149;-0.0691145392357796;-0.0706756310022293;-0.06369360365700925;-0.10649354679015;-0.08338688430729377;-0.028825271875003222;-0.0739895116972991;-0.12758468698833042;-0.04645660372008645;-0.10704933053259388;-0.04360325463244111;-0.036769419566950075;-0.040868895308691415;-0.2222235805753741;-0.08287452792467317;-0.05341606665372909;-0.04456029511972365;-0.11256328285857886;-0.02554831448958495;-0.07807857812192054;-0.05761984368403883;-0.018888044179691976;-0.04377457830258099;-0.10891325493758866;-0.09194327916664999;-0.06501945725141953;-0.036866552985363364;-0.06985286149273473;-0.026040686273132878;-0.1968358761303141;-0.05059941308659806;-0.08072725817300315;-0.05090627581200058;-0.043742233745802384;-0.042509872671732625;-0.07600301927732027;-0.05604790709579934;-0.07807757902021474;-0.028942867211010564;-0.10209351464743399;-0.0940060687816077;-0.03170387684906171;-0.08151585523962829;-0.1276173186702452;-0.06259095090700892;-0.08980236118828296;-0.08809605100450464;-0.00861391882023238;-0.06560131202561491;-0.06586168114090026;-0.09990329475098876;-0.06793275615740481;0.036437643599288826;136
alpha:0.0005_l1_ratio:0.6_max_iter:100000;0.026905596256256104;0.007991795942461254;0.0005413174629211425;0.0001875314259981184;0.0005;0.6;100000;-0.13015105912805602;-0.044551984487446405;-0.09413142999753302;-0.07740245253775463;-0.017832498903337383;-0.06270787074617586;-0.04244362129374737;-0.03411645610122803;-0.09698517984839282;-0.05980149055663494;-0.09618253447619009;-0.06891089424722217;-0.10328930627080615;-0.10081042859203963;-0.02540310443238302;-0.02754888380265454;-0.05604402322643411;-0.06855125114291968;-0.05219577312742496;-0.05645013699093591;-0.10896312818731323;-0.039806659734868806;-0.07119828377685945;-0.03489371072335534;-0.03402338374521076;-0.07669613398643067;-0.05792895271645798;-0.02435892349102811;-0.03177046192872822;-0.15337999919848583;-0.042656033598453984;-0.07033327983735994;-0.08098832363249867;-0.01806406246291198;-0.07867042476376351;-0.035637083272522484;-0.018146429179521587;-0.08001034192191744;-0.10432112959355715;-0.078648722992575;-0.030437346426894385;-0.06497258361425913;-0.04556234889294596;-0.11264992081767025;-0.10797154349715594;-0.10231694165844958;-0.02457551815625418;-0.05192134206977291;-0.04696225907719384;-0.068532793110406;-0.070353028777724;-0.06128423252492791;-0.1057532347707377;-0.08343062683184307;-0.032836919714809315;-0.07448289046795137;-0.12758027531520555;-0.046122150179717304;-0.10593970219522894;-0.04508331177461023;-0.033445345967060267;-0.04022900246459154;-0.22000551551923414;-0.08301523664051895;-0.05604640725833251;-0.03989142248046799;-0.11139725237899586;-0.026469527815601503;-0.07759897624850676;-0.05529112718531311;-0.017410420568101145;-0.0438457862658172;-0.11083956993343627;-0.09538823702896568;-0.066423435808767;-0.03857832375303183;-0.06756239284254137;-0.024547037490498348;-0.19603315766910018;-0.05300557932189122;-0.08006966305258313;-0.050662926549622345;-0.04510950088423783;-0.03838307405529527;-0.07797922361940085;-0.05860418257663206;-0.0774405622767471;-0.03015659400876964;-0.10305266383001825;-0.0925528472911063;-0.031439004241105586;-0.08249583872446907;-0.1263542884470875;-0.05978794746792652;-0.09026645437164242;-0.087369392811747;-0.00855319802869122;-0.06603713290111302;-0.06311252593343894;-0.10355150159490585;-0.06794777095834208;0.03620003823016849;137
alpha:0.0005_l1_ratio:0.6_max_iter:10000;0.022910850048065187;0.0043675937078429235;0.0005089378356933593;8.192278533854895e-05;0.0005;0.6;10000;-0.13019344931628377;-0.044550102000705714;-0.09408257428823992;-0.07740245253775463;-0.017834158229860245;-0.06266963198468646;-0.04242367319481639;-0.03411645610122803;-0.09698517984839282;-0.06002843578127466;-0.09618253447619009;-0.06894327850597094;-0.10328930627080615;-0.10081042859203963;-0.025393795009364277;-0.027550404841524396;-0.05604402322643411;-0.06854737928541352;-0.052211051262666494;-0.056393335157170175;-0.10896312818731323;-0.039806659734868806;-0.07122134542641348;-0.03489371072335534;-0.03402729648539485;-0.07669613398643067;-0.05792895271645798;-0.02435892349102811;-0.03177046192872822;-0.15377042120076198;-0.042656033598453984;-0.07033327983735994;-0.08109777497736301;-0.01804627679349906;-0.07867042476376351;-0.035637083272522484;-0.018145455009401023;-0.08001034192191744;-0.10432112959355715;-0.07863850396279688;-0.030437346426894385;-0.06498582568708064;-0.04555971671319794;-0.11264992081767025;-0.10797905899800053;-0.10231694165844958;-0.0245690039446396;-0.05192134206977291;-0.04696225907719384;-0.0685412195139616;-0.070353028777724;-0.06126112896515316;-0.1057532347707377;-0.08343062683184307;-0.032836919714809315;-0.0744775237159509;-0.12758027531520555;-0.04615940377404714;-0.10601683822693028;-0.045062621245384;-0.033445260879262945;-0.04022900246459154;-0.22002250747014532;-0.08301523664051895;-0.056074760361037444;-0.039906780890611365;-0.11139725237899586;-0.02646493272925356;-0.07759897624850676;-0.05529112718531311;-0.01740302280435698;-0.04384853763010816;-0.11083956993343627;-0.09538823702896568;-0.066423435808767;-0.03857839716951171;-0.06751795897552536;-0.024549916586011453;-0.19610254635829616;-0.05300557932189122;-0.08009537251333422;-0.050662926549622345;-0.04510950088423783;-0.03838307405529527;-0.07797922361940085;-0.05860418257663206;-0.07744920205497755;-0.03015659400876964;-0.10305266383001825;-0.0925378044938442;-0.03143968431381401;-0.08249583872446907;-0.1265448219793662;-0.0597954232248734;-0.09026645437164242;-0.087369392811747;-0.00853177513675958;-0.06603713290111302;-0.06320775794730515;-0.10355150159490585;-0.0679587259022409;0.036217419216877204;138
alpha:0.00025_l1_ratio:0.3_max_iter:100000;0.06863974094390869;0.010931379590805885;0.0005321431159973144;0.00012991452420538485;0.00025;0.3;100000;-0.13952752619107953;-0.042160714086599944;-0.09033652799172097;-0.06914204947868613;-0.020175763832970928;-0.07657303938014982;-0.04392044858589258;-0.030093042162232336;-0.09936140119576893;-0.048755807568013294;-0.0931775083321682;-0.07371210097787272;-0.08915867725547977;-0.09306045159341356;-0.02362514314842467;-0.029589377019938506;-0.049908938118392206;-0.06808158498018076;-0.048712392356552094;-0.07318868909734838;-0.10705761447314747;-0.03520487903142953;-0.07179536909373781;-0.04173939142092918;-0.04252680372695172;-0.06845863058234554;-0.05523669599493676;-0.024076873260353612;-0.0278011540518548;-0.16950495503494398;-0.032312974395897816;-0.08473947656548604;-0.08601188114693742;-0.024235552314074423;-0.07541849698284703;-0.03247078757521214;-0.0234179448427104;-0.07224500519225412;-0.09927865106012354;-0.06909394396672945;-0.03279408053140729;-0.05239608141835874;-0.047432911421299066;-0.1140046749764843;-0.110803914435794;-0.0995048457163486;-0.019150643520875105;-0.04818582980930266;-0.04270113846344681;-0.07534993078847631;-0.06661334597001234;-0.06510948093406808;-0.10425179428520086;-0.07957596996545542;-0.023409763740219993;-0.09126374594827913;-0.12877808425159226;-0.03953713586231326;-0.12129747843241849;-0.039060863366979774;-0.03948163275121757;-0.040948566759809596;-0.23296982505124997;-0.09807425308771767;-0.04345335817961405;-0.055660355353642374;-0.10590662643168107;-0.024804432113062908;-0.08451473786193539;-0.05693986438290828;-0.019486260776608793;-0.03556749818890684;-0.10620607420572233;-0.08727962243251072;-0.06021349160226387;-0.033111032491590864;-0.08017005347254103;-0.03444295857440142;-0.20644495760351575;-0.045710732769152336;-0.08356009181830494;-0.05379817544088592;-0.036449521535660286;-0.043388360237222;-0.06285521919574824;-0.0476270229777487;-0.07953447450173608;-0.026174540171994814;-0.1086070541849942;-0.11198279785376264;-0.03245284929903503;-0.07240329796213334;-0.12647846492273684;-0.0594295531181378;-0.08875504651105479;-0.08779369846193459;-0.007056194049578855;-0.06365919593117449;-0.0860132950777015;-0.0854350960151098;-0.06800950261260828;0.038205039515203515;139
alpha:0.00025_l1_ratio:0.3_max_iter:10000;0.028983583450317384;0.003974059016070056;0.0005465364456176758;0.00014906099348083654;0.00025;0.3;10000;-0.1401350157003827;-0.042191809219783084;-0.0904734585860468;-0.06875835025005586;-0.020167787119470277;-0.07683317911148173;-0.043845035082723735;-0.029839900067265578;-0.09933250771055328;-0.04935109222841745;-0.09280056927196288;-0.07427736415915084;-0.08941280768990974;-0.0926700015938031;-0.02387037806928869;-0.029668061056951533;-0.04941895502177858;-0.0678344517636548;-0.048883747498583686;-0.07347879799663275;-0.10634843093583372;-0.034843875990976575;-0.07195648793529157;-0.04124428703454038;-0.04304287771321532;-0.06822189687497109;-0.05497816558136646;-0.02361099279002332;-0.027437142214508048;-0.1711412339397972;-0.031913704007351974;-0.08477352538723104;-0.08671354097549867;-0.0240254030407428;-0.07525381859250335;-0.03230141759895923;-0.023134940297736384;-0.07217343400849777;-0.09887825772259626;-0.06912597491165433;-0.03242319271003266;-0.05298211739557553;-0.04742245894870038;-0.11401398752124978;-0.11140050365953116;-0.09921025956260068;-0.019013100699601205;-0.04786101936472042;-0.041980778432343505;-0.07540354761051439;-0.06652596705315629;-0.06524147957793293;-0.10385661957568311;-0.07981863534493507;-0.02286546258879118;-0.09119438754948271;-0.12891934270304653;-0.03993619735703886;-0.12203493959307468;-0.03874530231231496;-0.03901032522190523;-0.04076251402091469;-0.23452391974200007;-0.09821049070711242;-0.044032475262264725;-0.05605440289524373;-0.10526292550674003;-0.02505167166695698;-0.08416466819348943;-0.056806901802995656;-0.019325007498461423;-0.03568599893664046;-0.10582582341878063;-0.08725048480296657;-0.060165380066762156;-0.03318750707175558;-0.08056172959126784;-0.03470813651102216;-0.20787924190028204;-0.04543836915064574;-0.08409377875316111;-0.053764009149531305;-0.036394812795551366;-0.04308238874973094;-0.06278621469577458;-0.04693996953898356;-0.07956250062288339;-0.02598050086738935;-0.10855688646962192;-0.11286235454815223;-0.03249579907886895;-0.07183469906592556;-0.1281253242782016;-0.059371136266072676;-0.08885974193156114;-0.08735563342760043;-0.006761315192585537;-0.06360718666335922;-0.08690864446560147;-0.08519123596098006;-0.06803654082801262;0.038461078985088486;140
alpha:0.0005_l1_ratio:0.7_max_iter:100000;0.026434040069580077;0.009741316896048924;0.0005335593223571777;0.0001543562872608683;0.0005;0.7;100000;-0.13021352733973507;-0.04429409386121403;-0.09426596504671077;-0.07771874239365328;-0.017780156433359534;-0.061873813776909606;-0.04249987563040564;-0.03459515380960104;-0.09672522343483123;-0.06117899565755849;-0.09675252189436724;-0.0688432650931013;-0.10405799111341008;-0.10062824255411884;-0.026024801878418213;-0.027892546336018426;-0.05569863157621076;-0.06914314191795659;-0.05282762114308091;-0.05621997985204393;-0.11091505050277085;-0.040454033429548335;-0.07095556391566052;-0.03446402351912808;-0.033878184073155605;-0.0768314876893988;-0.057470600131454386;-0.025508716410772313;-0.031728208062378235;-0.15196461803789535;-0.04291721191191558;-0.07002812183148803;-0.08100858412808554;-0.018573573064221027;-0.07815305766595934;-0.03657550467184926;-0.018821285539905044;-0.08053307184377936;-0.10437591307085614;-0.0779333725364777;-0.0309187709582666;-0.064718792476665;-0.04559911499410035;-0.11217223383540482;-0.10845399684499302;-0.10265184255096457;-0.025311375016087722;-0.0521225383195091;-0.04736418619160136;-0.06837416500116292;-0.07017504159429315;-0.0606554406471791;-0.10611049583182094;-0.08313846575183034;-0.03324389117554891;-0.07568545006789673;-0.12650677826248585;-0.047412596586825735;-0.10569184386651605;-0.04574451015433015;-0.034128839480438676;-0.03948848660593484;-0.21971458989197293;-0.08296150395492485;-0.056952925164806434;-0.03903858625630278;-0.11122712405933222;-0.027191842091593765;-0.07720015279186633;-0.055174863993969335;-0.01713072836629422;-0.04565557345859716;-0.11180126462739812;-0.09679370476453035;-0.06608454094369307;-0.03950637340652554;-0.06652210176848708;-0.024555413014110686;-0.1965551069659008;-0.05311462673612494;-0.0802344190145212;-0.05085406757163854;-0.04460785010581372;-0.03840153948108608;-0.0777920893057202;-0.058747572092195055;-0.07748451321860692;-0.031168917766372373;-0.10434100922075347;-0.09245667545761616;-0.03160142988432207;-0.08167820814954896;-0.1251416999642103;-0.0598470974321739;-0.09029687461015369;-0.08742031102596638;-0.008820475994741502;-0.06594393397886651;-0.06248716259422441;-0.10328932297283148;-0.06807789521091054;0.036080879814637944;141
alpha:0.0005_l1_ratio:0.7_max_iter:10000;0.02207779884338379;0.005293688474650795;0.0005311250686645507;0.0002221355497579635;0.0005;0.7;10000;-0.13021970216135043;-0.04429409386121403;-0.09426596504671077;-0.07771874239365328;-0.017780940256028548;-0.061790777307059494;-0.04248900568766225;-0.03459515380960104;-0.09672522343483123;-0.06145148568667349;-0.09675252189436724;-0.06889135579295087;-0.10405799111341008;-0.10062824255411884;-0.026007215284917902;-0.027894979896535083;-0.05569863157621076;-0.06914115455378468;-0.052857302296932265;-0.05612659021544578;-0.11091505050277085;-0.040454033429548335;-0.07099742975934893;-0.03446402351912808;-0.033887260914251593;-0.0768314876893988;-0.057470600131454386;-0.025508716410772313;-0.031728208062378235;-0.1523476517228061;-0.04291721191191558;-0.07006589438748624;-0.08107355622911969;-0.018570502330780343;-0.07815305766595934;-0.03657550467184926;-0.018820039850343258;-0.08053307184377936;-0.10437591307085614;-0.0779191926157981;-0.0309187709582666;-0.06472532316176943;-0.04558350343609159;-0.11217223383540482;-0.10846263431207268;-0.10265184255096457;-0.02529921996109048;-0.0521225383195091;-0.04736418619160136;-0.0682801036832642;-0.07017504159429315;-0.060602486154992585;-0.10611049583182094;-0.08313846575183034;-0.03324271238130128;-0.07569529071071016;-0.12650677826248585;-0.047420622823683714;-0.10578894233288556;-0.04573789529853315;-0.034128839480438676;-0.03948848660593484;-0.21968565426666964;-0.08296150395492485;-0.05694272307961874;-0.03906754459774581;-0.11122712405933222;-0.027173306668173497;-0.07720020460935068;-0.055174863993969335;-0.017130006284706987;-0.04565557345859716;-0.1117879338207552;-0.09679370476453035;-0.06608454094369307;-0.03950637340652554;-0.06642339653873579;-0.024559110288533387;-0.1965551069659008;-0.05311462673612494;-0.08028747801352404;-0.05085406757163854;-0.04460785010581372;-0.03840153948108608;-0.0777920893057202;-0.058747572092195055;-0.077521023623623;-0.031168917766372373;-0.10434100922075347;-0.09243682873017987;-0.03160142988432207;-0.08167820814954896;-0.12521305234926894;-0.05987200460751598;-0.09029687461015369;-0.08742031102596638;-0.008776614999422483;-0.06594393397886651;-0.06252620214340737;-0.10328932297283148;-0.06808431524252247;0.03609219096586449;142
alpha:0.0005_l1_ratio:0.5_max_iter:1000;0.004692857265472412;0.0038472628928025343;0.000503079891204834;0.00023073390635378686;0.0005;0.5;1000;-0.1296529466497934;-0.044366580772839725;-0.0952803762574743;-0.07904924174147455;-0.017489083802679172;-0.06029511065539632;-0.04287912602870845;-0.03501028496670674;-0.09596760115261127;-0.06004703741517185;-0.09532222459280969;-0.07173066017717644;-0.10308292221780439;-0.09923293139354589;-0.024749922834488375;-0.032834232877540385;-0.05753600929785084;-0.06558437976239995;-0.05293902856048899;-0.05382219744030485;-0.10249568178718164;-0.04113123421492842;-0.06996504790617628;-0.03798088049499884;-0.03277668362842655;-0.07771181870734174;-0.05724306729890346;-0.022749977158424754;-0.03253461305083484;-0.1565250024198257;-0.03998051350958907;-0.07225231116123527;-0.08332005267428078;-0.016289673030551094;-0.07757694656519254;-0.03538292875822511;-0.014102443856073293;-0.07948774907791052;-0.10470268765717747;-0.08271488470789017;-0.028738963821993774;-0.0666579244566718;-0.046133127308151875;-0.11598097337384539;-0.10942691327205105;-0.10231239132906911;-0.02545643648088818;-0.04871339192556623;-0.04537087904440165;-0.06547897820495865;-0.07304536721247333;-0.06009580203675014;-0.10451746765898458;-0.08316917328942591;-0.034449076070774895;-0.07131647728188908;-0.12427445633171672;-0.05042272500306584;-0.10433316414608104;-0.04592934917817264;-0.03434346504927445;-0.038483632504410135;-0.22349657255974753;-0.08025796589414218;-0.05940364330653612;-0.03912843879522297;-0.11045598527798009;-0.025997112510403493;-0.07459733211949729;-0.05883644818842557;-0.018992714417520925;-0.049080907821482556;-0.11043924551476274;-0.09581469845925883;-0.06598363842106747;-0.03775097207624449;-0.06668065350204919;-0.022638959770487955;-0.20577037626440053;-0.05291765680113456;-0.08025803205884975;-0.05216957598408969;-0.04478553209885276;-0.04081514259418858;-0.08100558703524097;-0.06007746533900206;-0.07455269474975437;-0.030489218101386197;-0.1007079036464666;-0.08841414633334999;-0.0329645482922899;-0.0856574661401257;-0.13035137826585833;-0.06244400878336205;-0.0882477600613761;-0.08926982340804356;-0.009084011808196965;-0.06545563997253977;-0.05688444738370899;-0.10444073313238633;-0.06808764668132483;0.03666560730331485;143
